sensor_id,name,device_id,unit,irregular,cumulative,energy_type,source_type,protected,created_at
3513,8745,301,kW,True,True,electricity,,False,2026-05-05 09:17:56.943000
3514,8746,301,kW,True,True,electricity,,False,2026-05-05 09:17:57.007000
3515,8748,301,m³,True,False,water,,False,2026-05-05 09:17:57.067000
3516,8749,301,kW,True,True,electricity,,False,2026-05-05 09:17:57.130000
3517,8750,301,kW,True,False,electricity,,False,2026-05-05 09:17:57.190000
3518,8751,301,m³,True,True,water,,False,2026-05-05 09:17:57.253000
3519,8753,301,kW,True,True,electricity,,False,2026-05-05 09:17:57.313000
3520,8754,301,kW,True,False,electricity,,False,2026-05-05 09:17:57.373000
3521,8755,301,kW,True,False,electricity,,False,2026-05-05 09:17:57.437000
3522,8756,301,kWh,True,False,electricity,,False,2026-05-05 09:17:57.497000
3523,8757,301,kW,True,False,electricity,,False,2026-05-05 09:17:57.557000
3524,8758,301,kW,True,False,electricity,,False,2026-05-05 09:17:57.617000
3525,8759,301,kW,True,False,electricity,,False,2026-05-05 09:17:59.870000
3526,8760,301,kW,True,False,electricity,,False,2026-05-05 09:17:59.960000
3527,8762,301,kW,True,False,electricity,,False,2026-05-05 09:18:00.040000
3528,8763,301,kW,True,True,electricity,,False,2026-05-05 09:18:00.110000
3529,8765,301,kW,True,False,electricity,,False,2026-05-05 09:18:00.177000
3530,8766,301,kW,True,False,electricity,,False,2026-05-05 09:18:00.247000
3531,8768,301,kW,True,False,electricity,,False,2026-05-05 09:18:00.317000
3532,8769,301,kW,True,False,electricity,,False,2026-05-05 09:18:00.387000
3533,8770,301,kW,True,False,electricity,,False,2026-05-05 09:18:00.460000
3534,8771,301,m³,True,True,water,,False,2026-05-05 09:18:00.530000
3535,8772,301,m³,True,False,water,,False,2026-05-05 09:18:00.600000
3536,8773,301,kW,True,False,cold,,False,2026-05-05 09:18:00.670000
3537,8774,301,kW,True,False,electricity,,False,2026-05-05 09:18:00.740000
3538,8775,301,kW,True,True,electricity,,False,2026-05-05 09:18:00.810000
3539,8776,301,kW,True,False,electricity,,False,2026-05-05 09:18:00.880000
3540,8777,301,kW,True,True,heating,,False,2026-05-05 09:18:00.947000
3541,8778,301,kW,True,False,heating,,False,2026-05-05 09:18:01.010000
3542,8779,301,m³,True,False,water,,False,2026-05-05 09:18:01.080000
3543,8780,301,kW,True,False,electricity,,False,2026-05-05 09:18:01.150000
3544,8781,301,kW,True,True,electricity,,False,2026-05-05 09:18:01.220000
3545,8782,301,kW,True,False,electricity,,False,2026-05-05 09:18:01.290000
3546,8783,301,m³,True,False,water,,False,2026-05-05 09:18:01.360000
3547,8784,301,m³,True,False,water,,False,2026-05-05 09:18:01.430000
3548,8785,301,kW,True,True,cold,,False,2026-05-05 09:18:01.500000
3549,8786,301,kW,True,False,cold,,False,2026-05-05 09:18:01.573000
3550,8788,301,kW,True,False,heating,,False,2026-05-05 09:18:01.643000
3551,8789,301,kW,True,True,electricity,,False,2026-05-05 09:18:01.713000
3552,8790,301,kW,True,False,electricity,,False,2026-05-05 09:18:01.783000
3553,8791,301,kW,True,True,electricity,,False,2026-05-05 09:18:01.850000
3554,8792,301,kW,True,False,electricity,,False,2026-05-05 09:18:01.920000
3555,8793,301,kW,True,True,electricity,,False,2026-05-05 09:18:01.990000
3556,8794,301,kW,True,False,electricity,,False,2026-05-05 09:18:02.063000
3557,8796,301,kW,True,False,electricity,,False,2026-05-05 09:18:02.133000
3558,8797,301,m³,True,False,water,,False,2026-05-05 09:18:02.203000
3559,8798,301,m³,True,True,water,,False,2026-05-05 09:18:02.273000
3560,8799,301,m³,True,False,water,,False,2026-05-05 09:18:02.343000
3561,8800,301,kW,True,False,water,,False,2026-05-05 09:18:02.410000
3562,8801,301,kW,True,True,heating,,False,2026-05-05 09:18:02.480000
3563,8802,301,kW,True,True,heating,,False,2026-05-05 09:18:02.550000
3564,8803,301,kW,True,False,heating,,False,2026-05-05 09:18:02.617000
3565,8804,301,kW,True,False,electricity,,False,2026-05-05 09:18:02.687000
3566,8805,301,kW,True,True,electricity,,False,2026-05-05 09:18:02.753000
3567,8806,301,kW,True,False,cold,,False,2026-05-05 09:18:02.823000
3568,8807,301,kW,True,True,cold,,False,2026-05-05 09:18:02.893000
3569,8808,301,kW,True,False,cold,,False,2026-05-05 09:18:02.963000
3570,8809,301,kW,True,False,heating,,False,2026-05-05 09:18:03.037000
3571,8810,301,kW,True,True,heating,,False,2026-05-05 09:18:03.103000
3572,8811,301,kW,True,False,heating,,False,2026-05-05 09:18:03.177000
3573,8812,301,kW,True,False,heating,,False,2026-05-05 09:18:03.247000
3574,8813,301,kW,True,True,electricity,,False,2026-05-05 09:18:03.317000
3575,8814,301,kW,True,True,electricity,,False,2026-05-05 09:18:03.383000
3576,8815,301,kW,True,False,electricity,,False,2026-05-05 09:18:03.453000
3577,8816,301,kW,True,True,electricity,,False,2026-05-05 09:18:03.520000
3578,8817,301,kW,True,False,electricity,,False,2026-05-05 09:18:03.590000
3579,8818,301,kW,True,True,electricity,,False,2026-05-05 09:18:03.660000
3580,8819,301,kW,True,True,electricity,,False,2026-05-05 09:18:03.730000
3581,8820,301,kW,True,True,electricity,,False,2026-05-05 09:18:03.800000
3582,8821,301,kW,True,True,electricity,,False,2026-05-05 09:18:03.870000
3583,8822,301,kW,True,False,heating,,False,2026-05-05 09:18:03.940000
3584,8823,301,kW,True,False,electricity,,False,2026-05-05 09:18:04.010000
3585,8824,301,kW,True,False,electricity,,False,2026-05-05 09:18:04.077000
3586,8825,301,kW,True,True,electricity,,False,2026-05-05 09:18:04.147000
3587,8826,301,kW,True,False,electricity,,False,2026-05-05 09:18:04.237000
3588,8827,301,kW,True,True,electricity,,False,2026-05-05 09:18:04.310000
3589,8829,301,kW,True,False,heating,,False,2026-05-05 09:18:04.377000
3590,8830,301,m³,True,False,water,,False,2026-05-05 09:18:04.447000
3591,8831,301,m³,True,False,water,,False,2026-05-05 09:18:04.517000
3592,8832,301,kW,True,False,heating,,False,2026-05-05 09:18:04.583000
3593,8833,301,kW,True,False,heating,,False,2026-05-05 09:18:04.653000
3594,8834,301,kW,True,False,heating,,False,2026-05-05 09:18:04.723000
3595,8837,301,kW,True,False,heating,,False,2026-05-05 09:18:04.790000
3596,8838,301,kW,True,True,electricity,,False,2026-05-05 09:18:04.860000
3597,8839,301,kW,True,False,electricity,,False,2026-05-05 09:18:04.933000
3598,8840,301,m³,True,False,water,,False,2026-05-05 09:18:05.003000
3599,8841,301,kW,True,False,electricity,,False,2026-05-05 09:18:05.073000
3600,8842,301,kW,True,True,electricity,,False,2026-05-05 09:18:05.143000
3601,8843,301,kW,True,False,electricity,,False,2026-05-05 09:18:05.213000
3602,8844,301,kW,True,False,electricity,,False,2026-05-05 09:18:05.283000
3603,8845,301,kW,True,False,electricity,,False,2026-05-05 09:18:05.350000
3604,8846,301,kW,True,False,electricity,,False,2026-05-05 09:18:05.420000
3605,8848,301,kW,True,False,electricity,,False,2026-05-05 09:18:05.490000
3606,8849,301,kW,True,False,electricity,,False,2026-05-05 09:18:05.563000
3607,8851,301,kW,True,False,electricity,,False,2026-05-05 09:18:05.640000
3608,8854,301,kW,True,False,electricity,,False,2026-05-05 09:18:05.707000
3609,8855,301,kW,True,False,electricity,,False,2026-05-05 09:18:05.777000
3610,8856,301,kW,True,True,electricity,,False,2026-05-05 09:18:05.847000
3611,8857,301,kW,True,False,electricity,,False,2026-05-05 09:18:05.917000
3612,8858,301,kW,True,False,electricity,,False,2026-05-05 09:18:05.997000
3613,8859,301,kW,True,False,electricity,,False,2026-05-05 09:18:06.067000
3614,8860,301,kW,True,False,electricity,,False,2026-05-05 09:18:06.137000
3615,8861,301,kW,True,False,electricity,,False,2026-05-05 09:18:06.207000
3616,8862,301,kW,True,False,electricity,,False,2026-05-05 09:18:06.273000
3617,8863,301,kW,True,False,electricity,,False,2026-05-05 09:18:06.343000
3618,8864,301,kW,True,False,electricity,,False,2026-05-05 09:18:06.413000
3619,8865,301,kW,True,False,electricity,,False,2026-05-05 09:18:06.483000
3620,8866,301,kW,True,False,electricity,,False,2026-05-05 09:18:06.553000
3621,8867,301,kW,True,True,electricity,,False,2026-05-05 09:18:06.620000
3622,8868,301,kW,True,False,electricity,,False,2026-05-05 09:18:06.690000
3623,8869,301,kW,True,False,electricity,,False,2026-05-05 09:18:06.757000
3624,8870,301,kW,True,False,electricity,,False,2026-05-05 09:18:06.827000
3625,8871,301,kW,True,False,electricity,,False,2026-05-05 09:18:09.310000
3626,8872,301,kW,True,False,electricity,,False,2026-05-05 09:18:09.390000
3627,8873,301,kW,True,False,electricity,,False,2026-05-05 09:18:09.460000
3628,8874,301,kW,True,False,electricity,,False,2026-05-05 09:18:09.520000
3629,8875,301,kW,True,False,electricity,,False,2026-05-05 09:18:09.580000
3630,8876,301,kW,True,False,electricity,,False,2026-05-05 09:18:09.640000
3631,8877,301,kW,True,False,electricity,,False,2026-05-05 09:18:09.703000
3632,8878,301,kW,True,False,electricity,,False,2026-05-05 09:18:09.763000
3633,8879,301,kW,True,False,electricity,,False,2026-05-05 09:18:09.823000
3634,8880,301,kW,True,True,electricity,,False,2026-05-05 09:18:09.883000
3635,8898,301,kW,True,False,electricity,,False,2026-05-05 09:18:09.947000
3636,8934,301,kWh,True,False,,,False,2026-05-05 09:18:10.007000
3637,8937,301,kWh,True,False,,,False,2026-05-05 09:18:10.067000
3638,8960,301,kWh,True,False,,,False,2026-05-05 09:18:10.127000
3639,8982,301,kWh,True,False,,,False,2026-05-05 09:18:10.187000
3640,8983,301,kW,True,False,heating,,False,2026-05-05 09:18:10.250000
3641,8984,301,m³,True,True,heating,,False,2026-05-05 09:18:10.313000
3642,8985,301,m³/h,True,False,heating,,False,2026-05-05 09:18:10.377000
3643,8986,301,°C,True,False,heating,,False,2026-05-05 09:18:10.440000
3644,8987,301,°C,True,False,heating,,False,2026-05-05 09:18:10.500000
3645,8988,301,°C,True,False,heating,,False,2026-05-05 09:18:10.563000
3646,8989,301,kg,True,True,heating,,False,2026-05-05 09:18:10.623000
3647,8990,301,kg/h,True,False,heating,,False,2026-05-05 09:18:10.687000
3648,9020,301,kWh,True,False,,,False,2026-05-05 09:18:10.743000
3649,9029,301,kWh,True,True,cold,,False,2026-05-05 09:18:10.807000
3650,9030,301,kW,True,True,cold,,False,2026-05-05 09:18:10.867000
3651,9031,301,m³,True,False,cold,,False,2026-05-05 09:18:10.930000
3652,9032,301,m³/h,True,False,cold,,False,2026-05-05 09:18:10.990000
3653,9033,301,°C,True,False,cold,,False,2026-05-05 09:18:11.053000
3654,9034,301,°C,True,False,cold,,False,2026-05-05 09:18:11.113000
3655,9035,301,°C,True,False,cold,,False,2026-05-05 09:18:11.177000
3656,9036,301,m³,True,True,water,,False,2026-05-05 09:18:11.237000
3657,9038,301,kWh,True,True,electricity,,False,2026-05-05 09:18:11.303000
3658,9050,301,kWh,True,True,electricity,,False,2026-05-05 09:18:11.367000
3659,9062,301,kWh,True,True,heating,,False,2026-05-05 09:18:11.427000
3660,9063,301,kWh,True,True,heating,,False,2026-05-05 09:18:11.487000
3661,9064,301,m³,True,True,heating,,False,2026-05-05 09:18:11.550000
3662,9067,301,t,True,True,heating,,False,2026-05-05 09:18:11.610000
3663,9069,301,kWh,True,False,,,False,2026-05-05 09:18:11.673000
3664,9070,301,°C,True,False,heating,,False,2026-05-05 09:18:11.733000
3665,9071,301,kWh,True,True,cold,,False,2026-05-05 09:18:11.793000
3666,9072,301,kW,True,False,cold,,False,2026-05-05 09:18:11.857000
3667,9073,301,m³,True,False,cold,,False,2026-05-05 09:18:11.917000
3668,9074,301,kWh,True,False,,,False,2026-05-05 09:18:11.977000
3669,9075,301,°C,True,False,cold,,False,2026-05-05 09:18:12.040000
3670,9076,301,°C,True,False,cold,,False,2026-05-05 09:18:12.100000
3671,9077,301,°C,True,False,cold,,False,2026-05-05 09:18:12.180000
3672,9080,301,kWh,True,True,cold,,False,2026-05-05 09:18:12.243000
3673,9081,301,kW,True,False,cold,,False,2026-05-05 09:18:12.303000
3674,9082,301,m³,True,False,cold,,False,2026-05-05 09:18:12.370000
3675,9084,301,°C,True,False,cold,,False,2026-05-05 09:18:12.430000
3676,9085,301,°C,True,False,cold,,False,2026-05-05 09:18:12.493000
3677,9086,301,°C,True,True,cold,,False,2026-05-05 09:18:12.553000
3678,9089,301,kWh,True,True,cold,,False,2026-05-05 09:18:12.613000
3679,9090,301,kW,True,False,cold,,False,2026-05-05 09:18:12.673000
3680,9092,301,kWh,True,False,,,False,2026-05-05 09:18:12.733000
3681,9093,301,°C,True,False,cold,,False,2026-05-05 09:18:12.797000
3682,9094,301,°C,True,False,cold,,False,2026-05-05 09:18:12.857000
3683,9095,301,°C,True,False,cold,,False,2026-05-05 09:18:12.917000
3684,9098,301,kWh,True,True,heating,,False,2026-05-05 09:18:12.980000
3685,9099,301,kW,True,False,heating,,False,2026-05-05 09:18:13.040000
3686,9100,301,m³,True,False,heating,,False,2026-05-05 09:18:13.100000
3687,9102,301,°C,True,False,heating,,False,2026-05-05 09:18:13.160000
3688,9103,301,°C,True,False,heating,,False,2026-05-05 09:18:13.220000
3689,9104,301,°C,True,False,heating,,False,2026-05-05 09:18:13.280000
3690,9107,301,kWh,True,False,heating,,False,2026-05-05 09:18:13.343000
3691,9108,301,kW,True,False,heating,,False,2026-05-05 09:18:13.403000
3692,9114,301,kWh,True,True,cold,,False,2026-05-05 09:18:13.467000
3693,9115,301,kW,True,True,cold,,False,2026-05-05 09:18:13.530000
3694,9117,301,m³/h,True,False,cold,,False,2026-05-05 09:18:13.593000
3695,9118,301,°C,True,False,cold,,False,2026-05-05 09:18:13.653000
3696,9120,301,°C,True,False,cold,,False,2026-05-05 09:18:13.720000
3697,9124,301,kW,True,True,heating,,False,2026-05-05 09:18:13.783000
3698,9125,301,m³,True,False,heating,,False,2026-05-05 09:18:13.847000
3699,9126,301,m³/h,True,False,heating,,False,2026-05-05 09:18:13.907000
3700,9127,301,°C,True,False,heating,,False,2026-05-05 09:18:13.970000
3701,9128,301,°C,True,False,heating,,False,2026-05-05 09:18:14.030000
3702,9132,301,kWh,True,True,electricity,,False,2026-05-05 09:18:14.090000
3703,9133,301,m³,True,True,water,,False,2026-05-05 09:18:14.153000
3704,9136,301,kWh,True,False,electricity,,False,2026-05-05 09:18:14.213000
3705,9137,301,kW,True,False,electricity,,False,2026-05-05 09:18:14.277000
3706,9140,301,kWh,True,False,,,False,2026-05-05 09:18:14.337000
3707,9141,301,kWh,True,False,,,False,2026-05-05 09:18:14.400000
3708,9142,301,kWh,True,False,,,False,2026-05-05 09:18:14.460000
3709,9144,301,kWh,True,False,,,False,2026-05-05 09:18:14.523000
3710,9145,301,kWh,True,False,,,False,2026-05-05 09:18:14.587000
3711,9151,301,kWh,True,True,electricity,,False,2026-05-05 09:18:14.650000
3712,9160,301,V,True,False,electricity,,False,2026-05-05 09:18:14.710000
3713,9161,301,V,True,True,electricity,,False,2026-05-05 09:18:14.773000
3714,9163,301,kWh,True,True,electricity,,False,2026-05-05 09:18:14.833000
3715,9173,301,V,True,True,electricity,,False,2026-05-05 09:18:14.893000
3716,9175,301,kWh,True,True,electricity,,False,2026-05-05 09:18:14.953000
3717,9195,301,kWh,True,False,electricity,,False,2026-05-05 09:18:15.017000
3718,9207,301,kWh,True,True,electricity,,False,2026-05-05 09:18:15.073000
3719,9237,301,kWh,True,False,,,False,2026-05-05 09:18:15.137000
3720,9252,301,kWh,True,True,heating,,False,2026-05-05 09:18:15.197000
3721,9253,301,kWh,True,True,heating,,False,2026-05-05 09:18:15.263000
3722,9254,301,kWh,True,False,heating,,False,2026-05-05 09:18:15.323000
3723,9255,301,kWh,True,True,heating,,False,2026-05-05 09:18:15.387000
3724,9271,301,kWh,True,True,cold,,False,2026-05-05 09:18:17.753000
3725,9272,301,kW,True,False,cold,,False,2026-05-05 09:18:17.833000
3726,9273,301,m³,True,False,cold,,False,2026-05-05 09:18:17.903000
3727,9274,301,kWh,True,False,,,False,2026-05-05 09:18:17.963000
3728,9275,301,°C,True,False,cold,,False,2026-05-05 09:18:18.027000
3729,9276,301,°C,True,False,cold,,False,2026-05-05 09:18:18.090000
3730,9277,301,°C,True,False,cold,,False,2026-05-05 09:18:18.173000
3731,9278,301,kWh,True,True,electricity,,False,2026-05-05 09:18:18.233000
3732,9279,301,kWh,True,False,,,False,2026-05-05 09:18:18.293000
3733,9290,301,kWh,True,True,electricity,,False,2026-05-05 09:18:18.357000
3734,9291,301,kWh,True,False,,,False,2026-05-05 09:18:18.420000
3735,9292,301,kWh,True,True,electricity,,False,2026-05-05 09:18:18.483000
3736,9293,301,kWh,True,False,,,False,2026-05-05 09:18:18.543000
3737,9294,301,kWh,True,True,electricity,,False,2026-05-05 09:18:18.607000
3738,9295,301,kWh,True,False,,,False,2026-05-05 09:18:18.670000
3739,281,301,kWh,True,True,electricity,,False,2026-05-05 09:20:12.140000
3740,798,301,kWh,True,True,heating,,False,2026-05-05 09:20:25.580000
3741,895,301,l/h,True,False,heating,,False,2026-05-05 09:20:26.530000
3742,1401,301,kW,True,False,heating,,False,2026-05-05 09:20:39.503000
3743,1824,301,m³,True,True,water,,False,2026-05-05 09:20:47.303000
3744,1829,301,kWh,True,True,heating,,False,2026-05-05 09:20:47.417000
3745,1932,301,m³/h,True,False,gas,,False,2026-05-05 09:20:50.940000
3746,2201,301,m³,True,False,water,,False,2026-05-05 09:20:55.593000
3747,2479,301,kWh,True,True,electricity,,False,2026-05-05 09:21:05.803000
3748,2491,301,m³,True,True,water,,False,2026-05-05 09:21:06.150000
3749,2495,301,m³,True,True,water,,False,2026-05-05 09:21:06.273000
3750,341,301,m³,True,False,cold,,False,2026-05-05 09:25:11.537000
3751,1653,301,m³,True,True,water,,False,2026-05-05 09:25:42.627000
3752,2057,301,kWh,True,False,electricity,,False,2026-05-05 09:25:46.910000
3753,2058,301,kWh,True,False,electricity,,False,2026-05-05 09:25:46.980000
3754,6987,301,kWh,True,False,cold,,False,2026-05-05 09:26:12.017000
3755,6991,301,°C,True,True,cold,,False,2026-05-05 09:26:12.083000
3756,6992,301,°C,True,False,cold,,False,2026-05-05 09:26:12.143000
3757,269,301,m³,True,True,heating,,False,2026-05-05 09:30:11.070000
3758,988,301,m³,True,True,water,,False,2026-05-05 09:30:29.660000
3759,2079,301,kWh,True,False,electricity,,False,2026-05-05 09:30:50.900000
3760,886,301,kW,True,False,heating,,False,2026-05-05 09:35:19.047000
3761,914,301,kW,True,False,cold,,False,2026-05-05 09:35:19.547000
3762,935,301,kW,True,False,heating,,False,2026-05-05 09:35:19.900000
3763,1306,301,kWh,True,False,heating,,False,2026-05-05 09:40:25.197000
3764,7077,301,m³,True,False,heating,,False,2026-05-05 09:40:45.073000
3765,7078,301,°C,True,False,heating,,False,2026-05-05 09:40:45.150000
3766,7079,301,°C,True,False,heating,,False,2026-05-05 09:40:45.220000
3767,7083,301,kW,True,False,heating,,False,2026-05-05 09:40:45.307000
3768,110,301,m³,True,True,water,,False,2026-05-05 09:55:05.560000
3769,1718,301,m³,True,False,heating,,False,2026-05-05 09:55:27.860000
3770,1720,301,°C,True,False,heating,,False,2026-05-05 09:55:27.940000
3771,1721,301,°C,True,True,heating,,False,2026-05-05 09:55:28.007000
3772,1722,301,Kelvin,True,False,heating,,False,2026-05-05 09:55:28.073000
3773,3262,301,kWh,True,False,heating,,False,2026-05-05 09:55:41.703000
3774,7036,301,kW,True,True,,,False,2026-05-05 09:55:44.010000
3775,7038,301,°C,True,True,,,False,2026-05-05 09:55:44.077000
3776,7039,301,°C,True,False,,,False,2026-05-05 09:55:44.137000
3777,7040,301,°C,True,False,,,False,2026-05-05 09:55:44.187000
3778,336,301,l/h,True,True,,,False,2026-05-05 10:00:10.803000
3779,7007,301,kW,True,False,cold,,False,2026-05-05 10:05:45.147000
3780,7025,301,kWh,True,False,heating,,False,2026-05-05 10:15:44.700000
3781,7027,301,m³,True,False,,,False,2026-05-05 10:15:44.780000
3782,7029,301,°C,True,True,,,False,2026-05-05 10:15:44.837000
3783,7030,301,°C,True,True,,,False,2026-05-05 10:15:44.897000
3784,7031,301,°C,True,False,,,False,2026-05-05 10:15:44.960000
3785,1812,301,m³,True,True,water,,False,2026-05-05 10:20:31.120000
3786,3024,301,kWh,True,False,heating,,False,2026-05-05 10:25:39.733000
3787,8102,301,kW,True,False,heating,,False,2026-05-05 10:25:44.847000
3788,8103,301,m³,True,False,heating,,False,2026-05-05 10:25:44.933000
3789,8105,301,°C,True,False,heating,,False,2026-05-05 10:25:45.027000
3790,8106,301,°C,True,False,heating,,False,2026-05-05 10:25:45.097000
3791,631,301,kW,True,False,heating,,False,2026-05-05 10:40:17.007000
3792,633,301,kg/h,True,False,heating,,False,2026-05-05 10:40:17.117000
3793,652,301,kW,True,False,cold,,False,2026-05-05 11:00:16.440000
3794,9021,301,kW,True,False,heating,,False,2026-05-05 11:06:02.103000
3795,9022,301,m³,True,False,heating,,False,2026-05-05 11:06:02.193000
3796,9023,301,m³/h,True,False,heating,,False,2026-05-05 11:06:02.280000
3797,9024,301,°C,True,False,heating,,False,2026-05-05 11:06:02.367000
3798,9025,301,°C,True,False,heating,,False,2026-05-05 11:06:02.443000
3799,9026,301,°C,True,False,heating,,False,2026-05-05 11:06:02.527000
3800,9027,301,kg,True,False,heating,,False,2026-05-05 11:06:02.600000
3801,9028,301,kg/h,True,False,heating,,False,2026-05-05 11:06:02.680000
3802,2275,301,kW,True,False,heating,,False,2026-05-05 11:30:34.717000
3803,2277,301,l/h,True,False,heating,,False,2026-05-05 11:30:34.803000
3804,872,301,kWh,True,False,electricity,,False,2026-05-05 11:35:19.683000
3805,1372,301,kW,True,False,heating,,False,2026-05-05 11:35:26.813000
3806,1374,301,l/h,True,True,heating,,False,2026-05-05 11:35:26.930000
3807,2285,301,kW,True,False,heating,,False,2026-05-05 11:35:37.077000
3808,2287,301,l/h,True,False,heating,,False,2026-05-05 11:35:37.177000
3809,3267,301,kWh,True,False,heating,,False,2026-05-05 11:35:44.250000
3810,7073,301,°C,True,False,heating,,False,2026-05-05 11:35:46.707000
3811,7074,301,°C,True,False,heating,,False,2026-05-05 11:35:46.787000
3812,7075,301,°C,True,False,heating,,False,2026-05-05 11:35:46.880000
3813,362,301,m³,True,False,cold,,False,2026-05-05 12:30:11.437000
3814,272,301,m³,True,False,heating,,False,2026-05-05 13:55:10.940000
3815,274,301,°C,True,False,heating,,False,2026-05-05 13:55:11.007000
3816,275,301,°C,True,False,heating,,False,2026-05-05 13:55:11.067000
3817,276,301,Kelvin,True,False,heating,,False,2026-05-05 13:55:11.120000
3818,3266,301,kWh,True,False,heating,,False,2026-05-05 14:00:44.570000
3819,7068,301,°C,True,False,heating,,False,2026-05-05 14:00:47.403000
3820,7069,301,°C,True,False,heating,,False,2026-05-05 14:00:47.490000
3821,7070,301,°C,True,False,heating,,False,2026-05-05 14:00:47.577000
3822,8304,301,kW,True,True,cold,,False,2026-05-05 14:20:49.023000
3823,262,301,kg/h,True,False,heating,,False,2026-05-05 14:30:10.577000
3824,264,301,m³,True,False,heating,,False,2026-05-05 14:30:10.670000
3825,266,301,°C,True,False,heating,,False,2026-05-05 14:30:10.750000
3826,267,301,°C,True,False,heating,,False,2026-05-05 14:30:10.830000
3827,8157,301,kW,True,False,heating,,False,2026-05-05 15:20:45.343000
3828,1242,301,Kelvin,True,False,heating,,False,2026-05-05 15:45:29.780000
3829,3261,301,kWh,True,False,heating,,False,2026-05-05 18:55:43.273000
3830,7045,301,°C,True,False,heating,,False,2026-05-05 18:55:45.840000
3831,7046,301,°C,True,False,heating,,False,2026-05-05 18:55:45.930000
3832,7047,301,°C,True,False,heating,,False,2026-05-05 18:55:46.010000
3833,8302,301,kW,True,False,heating,,False,2026-05-05 19:00:56.197000
3834,1237,301,kW,True,False,heating,,False,2026-05-05 20:55:23.357000
3835,271,301,kW,True,False,heating,,False,2026-05-05 21:00:12.780000
3836,273,301,kg/h,True,False,heating,,False,2026-05-05 21:00:13.060000
3837,8140,301,m³,True,False,heating,,False,2026-05-06 00:30:56.510000
3838,893,301,kW,True,False,heating,,False,2026-05-06 02:00:34.640000
3839,240,301,kW,True,False,heating,,False,2026-05-06 02:50:10.390000
3840,241,301,m³,True,False,heating,,False,2026-05-06 02:50:10.483000
3841,242,301,l/h,True,False,heating,,False,2026-05-06 02:50:10.567000
3842,243,301,°C,True,False,heating,,False,2026-05-06 02:50:10.640000
3843,244,301,°C,True,False,heating,,False,2026-05-06 02:50:10.730000
3844,671,301,Kelvin,True,False,heating,,False,2026-05-06 03:00:31.387000
3845,2299,301,kW,True,False,heating,,False,2026-05-06 04:10:35.187000
3846,2301,301,l/h,True,False,heating,,False,2026-05-06 04:10:35.287000
3847,1717,301,kW,True,False,heating,,False,2026-05-06 04:50:28.210000
3848,1748,301,°C,True,False,heating,,False,2026-05-06 04:50:28.710000
3849,1749,301,°C,True,False,heating,,False,2026-05-06 04:50:28.773000
3850,1750,301,°C,True,False,heating,,False,2026-05-06 04:50:28.837000
3851,9110,301,m³/h,True,False,heating,,False,2026-05-06 05:26:00.507000
3852,9091,301,m³,True,False,cold,,False,2026-05-06 07:30:58.880000
3853,849,301,Kelvin,True,False,cold,,False,2026-05-06 08:30:18.743000
3854,1505,301,kWh,True,False,electricity,,False,2026-05-06 10:00:37.040000
3855,8312,301,m³,True,True,water,,False,2026-05-06 10:00:58.800000
3856,8313,301,°C,True,False,,,False,2026-05-06 10:00:58.883000
3857,8316,301,m³,True,True,water,,False,2026-05-06 10:00:58.953000
3858,8317,301,°C,True,False,,,False,2026-05-06 10:00:59.017000
3859,8318,301,°C,True,False,,,False,2026-05-06 10:00:59.080000
3860,1351,301,kWh,True,False,electricity,,False,2026-05-06 10:05:26.233000
3861,921,301,kW,True,False,heating,,False,2026-05-06 11:00:20.130000
3862,1747,301,l/h,True,False,heating,,False,2026-05-06 12:00:28.803000
3863,1751,301,kWh,True,False,cold,,False,2026-05-06 13:40:28.810000
3864,1752,301,kW,True,False,cold,,False,2026-05-06 13:40:28.880000
3865,1753,301,m³,True,False,cold,,False,2026-05-06 13:40:28.943000
3866,1754,301,l/h,True,False,cold,,False,2026-05-06 13:40:29.003000
3867,1755,301,°C,True,False,cold,,False,2026-05-06 13:40:29.057000
3868,1756,301,°C,True,False,cold,,False,2026-05-06 13:40:29.110000
3869,1757,301,°C,True,False,cold,,False,2026-05-06 13:40:29.163000
3870,338,301,l/h,True,False,,,False,2026-05-06 15:20:10.980000
3871,6996,301,kWh,True,False,cold,,False,2026-05-06 20:30:45.400000
3872,6998,301,m³,True,False,cold,,False,2026-05-06 20:30:45.490000
3873,7000,301,°C,True,False,cold,,False,2026-05-06 20:30:45.590000
3874,7001,301,°C,True,False,cold,,False,2026-05-06 20:30:45.667000
3875,7002,301,°C,True,False,cold,,False,2026-05-06 20:30:45.743000
3876,8303,301,kW,True,False,cold,,False,2026-05-06 20:30:49.763000
3877,3314,301,m³,True,True,water,,False,2026-05-07 09:50:43.507000
3878,566,301,kWh,True,False,heating,,False,2026-05-07 13:55:16.557000
3879,1588,301,m³,True,True,water,,False,2026-05-07 23:10:28.910000
3880,928,301,kW,True,False,heating,,False,2026-05-08 02:05:20.123000
3881,1719,301,l/h,True,False,heating,,False,2026-05-08 05:20:29.677000
3882,2222,301,kWh,True,True,heating,,False,2026-05-08 09:15:34.553000
3883,400,301,kWh,True,False,electricity,,False,2026-05-08 12:35:12.060000
3884,2831,301,kWh,True,False,electricity,,False,2026-05-08 12:35:43.943000
3885,9113,301,°C,True,False,heating,,False,2026-05-09 03:50:59.477000
3886,263,301,Kelvin,True,False,heating,,False,2026-05-09 16:20:10.693000
