sensor_id,source,external_id,external_key,label,source_import_id,created_at,updated_at
3947,ukhd,74,4624_EL-NT_0010_74 SW lz,4624 EL-NT Berliner Str. 10 4.OG SW lz,15,2026-06-08 19:57:43.150000,2026-06-22 15:20:25.693000
3948,ukhd,75,4625_EL-HT_0010_75 SW lz,4625 EL-HT Berliner Str. 10 5.OG SW lz,15,2026-06-08 19:57:43.150000,2026-06-22 15:20:25.693000
3949,ukhd,76,4625_EL-NT_0010_76 SW lz,4625 EL-NT Berliner Str. 10 5.OG SW lz,15,2026-06-08 19:57:43.150000,2026-06-22 15:20:25.693000
3950,ukhd,77,4626_EL-HT_0010_77 SW lz,4626 EL-HT Berliner Str. 10 6.OG SW lz,15,2026-06-08 19:57:43.150000,2026-06-22 15:20:25.693000
3951,ukhd,78,4626_EL-NT_0010_78 SW lz,4626 EL-NT Berliner Str. 10 6.OG SW lz,15,2026-06-08 19:57:43.150000,2026-06-22 15:20:25.693000
3952,ukhd,79,4627_EL-HT_0010_79 SW lz,4627 EL-HT Berliner Str. 10 7.OG SW lz,15,2026-06-08 19:57:43.153000,2026-06-22 15:20:25.693000
3953,ukhd,80,4627_EL-NT_0010_80 SW lz,4627 EL-NT Berliner Str. 10 7.OG SW lz,15,2026-06-08 19:57:43.153000,2026-06-22 15:20:25.693000
3954,ukhd,165,1468_PV_6252_165 iz,"1468 EL-MPV-Einspeisung, PV-HEG-Chemie Geb.6252 iz",15,2026-06-08 19:57:43.153000,2026-06-22 15:20:25.693000
3955,ukhd,168,932_Uni_6227AV1_168 z,932_Uni_Trafo 1 z,15,2026-06-08 19:57:43.153000,2026-06-22 15:20:25.693000
3956,ukhd,219,477_Uni_6348AV3_219 z,477_Uni_6348AV3.0.0 z,15,2026-06-08 19:57:43.157000,2026-06-22 15:20:25.693000
3957,ukhd,559,3310_Uni_6344DA1_559 z,3310_Uni_6344DA1.0.0 z,15,2026-06-08 19:57:43.200000,2026-06-22 15:20:25.693000
3958,ukhd,560,3309_Uni_6344KKW1_560 z,3309_Uni_6344KKW1.0.0 z,15,2026-06-08 19:57:43.200000,2026-06-22 15:20:25.693000
3959,ukhd,563,3269_Uni_6344AV1_563 z,3269_Uni_6344AV1.0.0.0 z,15,2026-06-08 19:57:43.200000,2026-06-22 15:20:25.693000
3960,ukhd,564,3270_Uni_6344SV1_564 z,3270_Uni_6344SV1.0.0.0 z,15,2026-06-08 19:57:43.200000,2026-06-22 15:20:25.693000
3961,ukhd,565,4511_Uni_4110TW1_565 z,4511_Uni_4110TW1.0.0 z,15,2026-06-08 19:57:43.200000,2026-06-22 15:20:25.693000
3962,ukhd,567,4520_Uni_4098HWW1_567 z,4520_Uni_4098HWW1.2.0 z,15,2026-06-08 19:57:43.200000,2026-06-22 15:20:25.693000
3963,ukhd,569,4516_Uni_4120HWW1_569 z,4516_Uni_4120HWW1.0.0 z,15,2026-06-08 19:57:43.200000,2026-06-22 15:20:25.693000
3964,ukhd,570,4518_Uni_4131HWW1_570 z,4518_Uni_4131HWW1.0.0 z,15,2026-06-08 19:57:43.200000,2026-06-22 15:20:25.693000
3965,ukhd,571,4517_Uni_4010HWW1_571 z,4517_Uni_4010HWW1.0.0 z,15,2026-06-08 19:57:43.200000,2026-06-22 15:20:25.693000
3966,ukhd,573,4514_Uni_4131TW1_573 z,4514_Uni_4131TW1.0.0 z,15,2026-06-08 19:57:43.200000,2026-06-22 15:20:25.693000
3967,ukhd,574,4513_Uni_4120TW1_574 z,4513_Uni_4120TW1.0.0 z,15,2026-06-08 19:57:43.200000,2026-06-22 15:20:25.693000
3968,ukhd,575,4510_Uni_4098AV1_575 z,4510_Uni_4098AV1.0.0 z,15,2026-06-08 19:57:43.200000,2026-06-22 15:20:25.693000
3969,ukhd,578,1700_Uni_6205MS1_578 z,1700_Uni_6205MS1.0.0 z,15,2026-06-08 19:57:43.200000,2026-06-22 15:20:25.693000
3970,ukhd,1086,1682_EL-NT_3094_1086 SW lz,1682 EL-NT-NS Villa Manesse SW lz,15,2026-06-08 19:57:43.233000,2026-06-22 15:20:25.693000
3971,ukhd,1087,2680_TW_1070_1087 SW lz,"2680 TW-Haus Buhl, Geb.1070 SW lz",15,2026-06-08 19:57:43.233000,2026-06-22 15:20:25.693000
3972,ukhd,1088,3181_TW_6720_1088 SW lz,3181 TW-SWH Netzzähler 6720 SW lz,15,2026-06-08 19:57:43.233000,2026-06-22 15:20:25.693000
3973,ukhd,2262,3145_K_6130_2262 i,3145 K-Betonkerntemperierung K1.2 Nord Turm i,15,2026-06-08 19:57:43.363000,2026-06-22 15:20:25.693000
3974,ukhd,2264,3145_K_6130_2264 i,3145 K-Betonkerntemperierung K1.2 Nord Turm i,15,2026-06-08 19:57:43.363000,2026-06-22 15:20:25.693000
3975,ukhd,2327,2700_EL_6130_2327 z,"2700 EL-UV-6130-99-570-AV, West-Turm z",15,2026-06-08 19:57:43.397000,2026-06-22 15:20:25.693000
3976,ukhd,2330,2703_EL_6130_2330 z,"2703 EL-Reserve  6130,AV West-Turm z",15,2026-06-08 19:57:43.397000,2026-06-22 15:20:25.693000
3977,ukhd,2332,2705_EL_6130_2332 z,"2705 EL-Reserve  6130,AV West-Turm z",15,2026-06-08 19:57:43.397000,2026-06-22 15:20:25.693000
3978,ukhd,2697,162_EL_6253_2697 hz,"162 EL-AV Physikal. Chem. Institut, 6253 abhz",15,2026-06-08 19:57:43.477000,2026-06-22 15:20:25.693000
3979,ukhd,2721,277_EL_6252_2721 hz,"277 EL-NS HÃ¶rsaalgeb. Chemisches Inst., 6252 abhz",15,2026-06-08 19:57:43.477000,2026-06-22 15:20:25.693000
3980,ukhd,2722,278_EL_6252_2722 hz,"278 EL-NS HÃ¶rsaalgeb., 6252 abhz",15,2026-06-08 19:57:43.477000,2026-06-22 15:20:25.693000
3981,ukhd,2723,279_EL_6252_2723 hz,"279 EL-NS Chem. Institut-Hs-Geb., Bereich Veranstaltungen, 6252 abhz",15,2026-06-08 19:57:43.477000,2026-06-22 15:20:25.693000
3982,ukhd,2724,284_EL_6236_2724 hz,"284 EL-NS Mineralog./Petrograph. Inst.,6236 abhz",15,2026-06-08 19:57:43.477000,2026-06-22 15:20:25.693000
3983,ukhd,2726,286_EL_6236_2726 hz,286 EL-NS Uni- Strassenbeleuchtung abhz,15,2026-06-08 19:57:43.477000,2026-06-22 15:20:25.693000
3984,ukhd,2735,317_EL_6360_2735 muc,"317 EL-NS Wohnung OG, 6360 muc",15,2026-06-08 19:57:43.477000,2026-06-22 15:20:25.693000
3985,ukhd,2747,429_EL_6270_2747 hz,"429 EL-Strassenbeleucht Institute+Ampel, 6270 abhz",15,2026-06-08 19:57:43.477000,2026-06-22 15:20:25.693000
3986,ukhd,2756,527_EL-HT_5040_2756 SW lz,"527 EL-HT KinderPsychiatrie,Blumenstr.8 SW lz",15,2026-06-08 19:57:43.477000,2026-06-22 15:20:25.693000
3987,ukhd,2757,527_EL-NT_5040_2757 SW lz,"527 EL-NT KinderPsychiatrie,Blumenstr.8 SW lz",15,2026-06-08 19:57:43.477000,2026-06-22 15:20:25.693000
3988,ukhd,2758,528_EL_6270_2758 hz,"528 EL-SV-Netz, Geb.6276 abhz",15,2026-06-08 19:57:43.477000,2026-06-22 15:20:25.693000
3989,ukhd,2759,533_EL-1_6270_2759 hz,"533 EL-1-MSNS AV Kabel 1, Geb.6276 abhz",15,2026-06-08 19:57:43.477000,2026-06-22 15:20:25.693000
3990,ukhd,2760,533_EL-2_6270_2760 hz,"533 EL-2-MSNS AV Kabel 2, Geb.6276 abhz",15,2026-06-08 19:57:43.477000,2026-06-22 15:20:25.693000
3991,ukhd,2805,626_EL_1050_2805 SW lz,"626 EL-NS Wiss.-Theolog.Sem., Geb.1050 SW lz",15,2026-06-08 19:57:43.477000,2026-06-22 15:20:25.693000
3992,ukhd,2812,668_EL_6236_2812 hz,668 EL-NS SV Netz Minerologie Gebäude 6236 abhz,15,2026-06-08 19:57:43.477000,2026-06-22 15:20:25.693000
3993,ukhd,2815,676_EL_6350_2815 z,"676 EL- SV- UV2 , Geb.6350 z",15,2026-06-08 19:57:43.480000,2026-06-22 15:20:25.693000
3994,ukhd,2838,723_EL_9042_2838 muc,723 EL-SV-Parkhaus muc,15,2026-06-08 19:57:43.493000,2026-06-22 15:20:25.693000
3995,ukhd,2839,724_EL_9042_2839 muc,724 EL-AV-Parkhaus muc,15,2026-06-08 19:57:43.493000,2026-06-22 15:20:25.693000
3996,ukhd,2840,726_EL-HT_3131_2840 SW lz,"726 EL-HT Unikasse, Geb.3131 SW lz",15,2026-06-08 19:57:43.493000,2026-06-22 15:20:25.693000
3997,ukhd,2848,876_EL-HT_5905_2848 SW lz,"876 EL-HT Institut für Immunologie, Geb.5905 SW lz",15,2026-06-08 19:57:43.493000,2026-06-22 15:20:25.693000
3998,ukhd,2849,876_EL-NT_5905_2849 SW lz,"876 EL-NT Institut für Immunologie, Geb.5905 SW lz",15,2026-06-08 19:57:43.493000,2026-06-22 15:20:25.693000
3999,ukhd,2850,890_EL_7030_2850 SW lz,890 EL-NS  Geb.7030 (ARI) SW lz,15,2026-06-08 19:57:43.493000,2026-06-22 15:20:25.693000
4000,ukhd,2851,897_EL_5060_2851 SW lz,897 EL-NS Schillerstr. 4 SW lz,15,2026-06-08 19:57:43.497000,2026-06-22 15:20:25.693000
4001,ukhd,2852,901_EL_2805_2852 SW lz,901 EL-NS Astron.Nord-Inst.2805 Whg KÃ¶nig.11 SW lz,15,2026-06-08 19:57:43.497000,2026-06-22 15:20:25.693000
4002,ukhd,2853,917_EL_6163_2853 muc,"917 EL-NS Wohncontainer, Geb.6163 muc",15,2026-06-08 19:57:43.497000,2026-06-22 15:20:25.693000
4003,ukhd,2859,938_EL-HT_6582_2859 SW lz,"938 EL-HT Heicumed, im Geb.6582 SW lz",15,2026-06-08 19:57:43.497000,2026-06-22 15:20:25.693000
4004,ukhd,2860,938_EL-NT_6582_2860 SW lz,"938 EL-NT Heicumed, im Geb.6582 SW lz",15,2026-06-08 19:57:43.497000,2026-06-22 15:20:25.693000
4005,ukhd,2862,943_EL_6159_2862 muc,"943 EL-NS Kindertagesstätte, Geb.6159 muc",15,2026-06-08 19:57:43.497000,2026-06-22 15:20:25.693000
4006,ukhd,2865,951_EL_6710_2865 muc,"951 EL-NS Heizungspumpen für ISSW, Geb.6700 muc",15,2026-06-08 19:57:43.497000,2026-06-22 15:20:25.693000
4007,ukhd,2895,986_EL_6270_2895 hz,"986 EL-MSNS AV-Geolog.-Paläontolog Inst, 6234 abhz",15,2026-06-08 19:57:43.497000,2026-06-22 15:20:25.693000
4008,ukhd,2901,1015_TW_4020_2901 muc,"1015 TW-Hauptzaehler, 4020 muc",15,2026-06-08 19:57:43.497000,2026-06-22 15:20:25.693000
4009,ukhd,2902,1016_HW_4140_2902 SW lz,"1016 HW-Hauptzaehler, 4140 SW lz",15,2026-06-08 19:57:43.497000,2026-06-22 15:20:25.693000
4010,ukhd,2910,1063_HW_4360_2910 SW lz,1063 HW-Hauptzaehler für Geb. 4360+Geb. 4400 SW lz,15,2026-06-08 19:57:43.497000,2026-06-22 15:20:25.693000
4011,ukhd,2915,1073_TW_4490_2915 SW lz,1073 TW-Geb.4490 (Bergheimer Str. 54) SW lz,15,2026-06-08 19:57:43.497000,2026-06-22 15:20:25.693000
4012,ukhd,2928,1129_TW_2220_2928 SW lz,1129 TW-Rasensprenger Anglistisches Institut SW lz,15,2026-06-08 19:57:43.520000,2026-06-22 15:20:25.693000
4013,ukhd,2943,1180_TW_6155_2943 hz,"1180 TW- Moro-Haus, Geb.6155 hz",15,2026-06-08 19:57:43.520000,2026-06-22 15:20:25.693000
4014,ukhd,2946,1188_HW_6154_2946 hz,"1188 HW-Heizzentrale, Geb.6154 hz",15,2026-06-08 19:57:43.520000,2026-06-22 15:20:25.693000
4015,ukhd,2952,1210_BW_6220_2952 abhz ausgeb.,"1210 BW-Energiezentrale,6220 abhz ausbeg.",12,2026-06-08 19:57:43.523000,2026-06-09 10:45:26.867000
4016,ukhd,2956,1230_HW_3060_2956 SW lz,"1230 HW-Japanologisches Seminar, Geb.3060 SW lz",15,2026-06-08 19:57:43.523000,2026-06-22 15:20:25.693000
4017,ukhd,2973,1253_HW_6294_2973 hz,"1253 HW-AngewandteMathem.,Geb.6294 hz",15,2026-06-08 19:57:43.523000,2026-06-22 15:20:25.693000
4018,ukhd,2980,1267_HW_5040_2980 SW lz,"1267 HW-Kinder Psychiatrie, Blumenstr.8 SW lz",15,2026-06-08 19:57:43.523000,2026-06-22 15:20:25.693000
4019,ukhd,2983,1271_TW-1_6304_2983 z,1271 TW-1-Mensa z,15,2026-06-08 19:57:43.523000,2026-06-22 15:20:25.693000
4020,ukhd,2987,1284_Uni_6252BW1.0.0_2987 z,"1284 BW-gr-Chemie-HÃ¶rsaal, Geb.6252 z",15,2026-06-08 19:57:43.523000,2026-06-22 15:20:25.693000
4021,ukhd,2988,1284_Uni_6252BW2.0.0_2988 z,"1284 BW-kl-Chemie-HÃ¶rsaal, Geb.6252 z",15,2026-06-08 19:57:43.523000,2026-06-22 15:20:25.693000
4022,ukhd,2989,1285_Uni_6252TW1.0.0_2989 z,"1285 TW-Chemie-HÃ¶rsaal, Geb.6252 abhz",15,2026-06-08 19:57:43.523000,2026-06-22 15:20:25.693000
4023,ukhd,3014,1390_GS_6220_3014 SW lz,1390 GS-Ãœbergabe-INF-Süd (INF 221) Zähler1 SW lz,15,2026-06-08 19:57:43.523000,2026-06-22 15:20:25.693000
4024,ukhd,3022,1406_HW_6670_3022 hz,1406 HW-Ãœbergabestation GWP / RH in Geb6670 hz,15,2026-06-08 19:57:43.523000,2026-06-22 15:20:25.693000
4025,ukhd,3030,1417_TW-gr_9001_3030 SW lz,1417 TW-gr-SWH-ÃœbergabeOrthop.(parallel zu 1418) SW lz,15,2026-06-08 19:57:43.523000,2026-06-22 15:20:25.693000
4026,ukhd,3031,1417_TW-kl_9001_3031 SW lz,1417 TW-kl-SWH-ÃœbergabeOrthop.(parallel zu 1418) SW lz,15,2026-06-08 19:57:43.523000,2026-06-22 15:20:25.693000
4027,ukhd,3032,1418_TW-gr_9001_3032 SW lz,1418 TW-gr-SWH-ÃœbergabeOrthop.(parallel zu 1417) SW lz,15,2026-06-08 19:57:43.523000,2026-06-22 15:20:25.693000
4028,ukhd,3033,1418_TW-kl_9001_3033 SW lz,1418 TW-kl-SWH-ÃœbergabeOrthop.(parallel zu 1417) SW lz,15,2026-06-08 19:57:43.523000,2026-06-22 15:20:25.693000
4029,ukhd,3050,1470_EL_Heinsteinwerk_3050 SW lz,1470 EL-AfG (AkadGesundheit) SW lz,15,2026-06-08 19:57:43.523000,2026-06-22 15:20:25.693000
4030,ukhd,3051,1471_EL-HT_Heinsteinwerk_3051 SW lz,1471 EL-HT AfG (AkadGesundheit) SW lz,15,2026-06-08 19:57:43.527000,2026-06-22 15:20:25.693000
4031,ukhd,3052,1471_EL-NT_Heinsteinwerk_3052 SW lz,1471 EL-NT AfG (AkadGesundheit) SW lz,15,2026-06-08 19:57:43.527000,2026-06-22 15:20:25.693000
4032,ukhd,3058,1656_EL_6515_3058 SW lz,1656 EL-INBC  6515 SW lz,15,2026-06-08 19:57:43.527000,2026-06-22 15:20:25.693000
4033,ukhd,3059,1657_EL_6515_3059 SW lz,1657 EL-INBC 6515 SW lz,15,2026-06-08 19:57:43.527000,2026-06-22 15:20:25.693000
4034,ukhd,3084,1813_HW_4190_3084 SW lz,"1813 HW-Psych.Klinik, Haus II, Geb.4190 SW lz",15,2026-06-08 19:57:43.527000,2026-06-22 15:20:25.693000
4035,ukhd,3086,1817_HW_4210_3086 SW lz (VBA),"1817 HW-Gesamtzähler, Geb.4210 SW lz (VBA)",15,2026-06-08 19:57:43.527000,2026-06-22 15:20:25.693000
4036,ukhd,3112,1880_TW-kl_2170_3112 SW lz,"1880 TW-kl-HÃ¶rsaalgeb.,NeueAula, Geb.2170 SW lz",15,2026-06-08 19:57:43.530000,2026-06-22 15:20:25.693000
4037,ukhd,3113,1881_TW-kl_2170_3113 SW lz,"1881 TW-kl-HÃ¶rsaalgeb.,NeueAula, Geb.2170 SW lz",15,2026-06-08 19:57:43.530000,2026-06-22 15:20:25.693000
4038,ukhd,3114,1881_TW-gr_2170_3114 SW lz,"1881 TW-gr-HÃ¶rsaalgeb.,NeueAula, Geb.2170 SW lz",15,2026-06-08 19:57:43.530000,2026-06-22 15:20:25.693000
4039,ukhd,3117,1885_TW_1010_3117 SW lz,"1885 TW-Germanistisches Seminar, Geb.1010 SW lz",15,2026-06-08 19:57:43.530000,2026-06-22 15:20:25.693000
4040,ukhd,3128,1903_HW_2070_3128  SW lz,"1903 HW-Inst.f.PolitischeWissensch., Geb.2070 SW lz",15,2026-06-08 19:57:43.537000,2026-06-22 15:20:25.693000
4041,ukhd,3131,1906_HW_2090_3131 SW lz,"1906 HW-Alte Aula, Rektorat, Geb.2090 SW lz",15,2026-06-08 19:57:43.540000,2026-06-22 15:20:25.693000
4042,ukhd,3134,1912_TW_2100_3134 uniz,"1912 TW-ehem. Post,  Geb.2100 uniz",15,2026-06-08 19:57:43.540000,2026-06-22 15:20:25.693000
4043,ukhd,3135,1913_TW_2100_3135 uniz,"1913 TW-UNI-Institute, Geb.2100 uniz",15,2026-06-08 19:57:43.540000,2026-06-22 15:20:25.693000
4044,ukhd,3137,1916_TW-kl_2130_3137 SW lz,"1916 TW-kl-Universitatsbibliothek, Geb.2130 SW lz",15,2026-06-08 19:57:43.540000,2026-06-22 15:20:25.693000
4045,ukhd,3138,1916_TW-gr_2130_3138 SW lz,"1916 TW-gr-Universitatsbibliothek, Geb.2130 SW lz",15,2026-06-08 19:57:43.540000,2026-06-22 15:20:25.693000
4046,ukhd,3148,1927_TW-kl_2190_3148 SW lz,"1927 TW-kl-Slavisches Seminar, Geb.2190 SW lz",15,2026-06-08 19:57:43.540000,2026-06-22 15:20:25.693000
4047,ukhd,3149,1928_HW_2200_3149 SW lz,"1928 HW-Universitatsverwaltung, Geb.2200 SW lz",15,2026-06-08 19:57:43.540000,2026-06-22 15:20:25.693000
4048,ukhd,3157,1936_TW-kl_2210_3157 SW lz,"1936 TW-kl-Romanistisches Seminar, Geb.2210 SW lz",15,2026-06-08 19:57:43.553000,2026-06-22 15:20:25.693000
4049,ukhd,3160,1940_HW_2230_3160 SW lz,"1940 HW-Kunsthistorisches Seminar, Geb.2230 SW lz",15,2026-06-08 19:57:43.553000,2026-06-22 15:20:25.693000
4050,ukhd,3167,1947_HW_3030_3167 SW lz,"1947 HW-Dolmetscher Institut, Geb.3030 SW lz",15,2026-06-08 19:57:43.557000,2026-06-22 15:20:25.693000
4051,ukhd,3169,1949_HW_3040_3169 SW lz,"1949 HW-Erziehungswiss. Seminar, Geb.3040 SW lz",15,2026-06-08 19:57:43.557000,2026-06-22 15:20:25.693000
4052,ukhd,3172,1953_BW_6112_3172 hz,1953 BW-Zierteich Garten Ost hz,15,2026-06-08 19:57:43.557000,2026-06-22 15:20:25.693000
4053,ukhd,3174,1956_HW_3070_3174 SW lz,"1956 HW-Inst.f.DeutschFremdsp.,Philolog.,3070 SW lz",15,2026-06-08 19:57:43.557000,2026-06-22 15:20:25.693000
4054,ukhd,3176,1958_TW_3070_3176 SW lz,"1958 TW-Inst.f.DeutschFremdsp.Philolog.,3070 SW lz",15,2026-06-08 19:57:43.557000,2026-06-22 15:20:25.693000
4055,ukhd,3182,1966_HW_3120_3182 SW lz,"1966 HW-Zentrales Sprachlabor, Geb.3120 SW lz",15,2026-06-08 19:57:43.570000,2026-06-22 15:20:25.693000
4056,ukhd,3184,1972_TW-kl_8010_3184 SW lz,"1972 TW-kl-Physikalisches Institut, Geb.8010 SW lz",15,2026-06-08 19:57:43.570000,2026-06-22 15:20:25.693000
4057,ukhd,3185,1972_TW-gr_8010_3185 SW lz,"1972 TW-gr-Physikalisches Institut, Geb.8010 SW lz",15,2026-06-08 19:57:43.570000,2026-06-22 15:20:25.693000
4058,ukhd,3187,1974_TW_8021_3187 SW lz,"1974 TW-Instit.f.Angew.Physik,Geb.8021 SW lz",15,2026-06-08 19:57:43.570000,2026-06-22 15:20:25.693000
4059,ukhd,3202,2357_EL_9902_3202 SW lz,2357 EL-NS HD alte Glockengiesserei 11 SW lz,15,2026-06-08 19:57:43.570000,2026-06-22 15:20:25.693000
4060,ukhd,3203,2358_EL_9902_3203 SW lz,2358 EL-NS  alte Glockengiesserei 11 SW lz,15,2026-06-08 19:57:43.570000,2026-06-22 15:20:25.693000
4061,ukhd,3204,2363_EL_6276_3204 hz,2363 EL-NS FÃ¶rderbrunnen-Chemie AV abhz,15,2026-06-08 19:57:43.570000,2026-06-22 15:20:25.693000
4062,ukhd,3209,2384_EL_6370_3209 SW lz,"2384 EL-NS Gästehaus, 01 WE 4107, Geb.6371 SW lz",15,2026-06-08 19:57:43.570000,2026-06-22 15:20:25.693000
4063,ukhd,3210,2385_EL_6370_3210 SW lz,"2385 EL-NS Gästehaus, 08 WE 4856, Geb.6371 SW lz",15,2026-06-08 19:57:43.570000,2026-06-22 15:20:25.693000
4064,ukhd,3211,2386_EL_6370_3211 SW lz,"2386 EL-NS Gästehaus, 08 WE 4857, Geb.6371 SW lz",15,2026-06-08 19:57:43.577000,2026-06-22 15:20:25.693000
4065,ukhd,3212,2387_EL_6370_3212 SW lz,"2387 EL-NS Gästehaus, 08 WE 4858  Geb.6371 SW lz",15,2026-06-08 19:57:43.577000,2026-06-22 15:20:25.693000
4066,ukhd,3213,2388_EL_6370_3213 SW lz,"2388 EL-NS Gästehaus, 08 WE 4859, Geb.6371 SW lz",15,2026-06-08 19:57:43.577000,2026-06-22 15:20:25.693000
4067,ukhd,3214,2389_EL_6370_3214 SW lz,"2389 EL-NS Gästehaus, 08 WE 4860, Geb.6371 SW lz",15,2026-06-08 19:57:43.577000,2026-06-22 15:20:25.693000
4068,ukhd,3215,2390_EL_6370_3215 SW lz,"2390 EL-NS Gästehaus, 08 WE 4861, Geb.6371 SW lz",15,2026-06-08 19:57:43.577000,2026-06-22 15:20:25.693000
4069,ukhd,3216,2391_EL_6370_3216 SW lz,"2391 EL-NS Gästehaus, 08 WE 4862, Geb.6371 SW lz",15,2026-06-08 19:57:43.577000,2026-06-22 15:20:25.693000
4070,ukhd,3217,2392_EL_6370_3217 SW lz,"2392 EL-NS Gästehaus, 08 WE 4863, Geb.6371 SW lz",15,2026-06-08 19:57:43.577000,2026-06-22 15:20:25.693000
4071,ukhd,3218,2393_EL_6370_3218 SW lz,"2393 EL-NS Gästehaus, 01 WE 4101, Geb.6371 SW lz",15,2026-06-08 19:57:43.577000,2026-06-22 15:20:25.693000
4072,ukhd,3219,2394_EL_6370_3219 SW lz,"2394 EL-NS Gästehaus, 01 WE 4102, Geb.6371 SW lz",15,2026-06-08 19:57:43.577000,2026-06-22 15:20:25.693000
4073,ukhd,3220,2395_EL_6370_3220 SW lz,"2395 EL-NS Gästehaus, 01 WE 4103, Geb.6371 SW lz",15,2026-06-08 19:57:43.577000,2026-06-22 15:20:25.693000
4074,ukhd,3221,2396_EL_6370_3221 SW lz,"2396 EL-NS Gästehaus, 01 WE 4104, Geb.6371 SW lz",15,2026-06-08 19:57:43.577000,2026-06-22 15:20:25.693000
4075,ukhd,3222,2397_EL_6370_3222 SW lz,"2397 EL-NS Gästehaus, 01 WE 4105, Geb.6371 SW lz",15,2026-06-08 19:57:43.577000,2026-06-22 15:20:25.693000
4076,ukhd,3223,2398_EL_6370_3223 SW lz,"2398 EL-NS Gästehaus, 01 WE 4106, Geb.6371 SW lz",15,2026-06-08 19:57:43.593000,2026-06-22 15:20:25.693000
4077,ukhd,3225,2406_TW_6370_3225 muc,"2406 TW-Gästehaus, Geb.6370 muc",15,2026-06-08 19:57:43.593000,2026-06-22 15:20:25.693000
4078,ukhd,3248,2466_HW_6670_3248 z,2466 HW-Wäscherei Heiz.RH-Eb.00 z,15,2026-06-08 19:57:43.593000,2026-06-22 15:20:25.693000
4079,ukhd,3274,2503_TW_5040_3274 SW lz,"2503 TW-Gartenwasserzaehler, Geb.5040 SW lz",15,2026-06-08 19:57:43.597000,2026-06-22 15:20:25.693000
4080,ukhd,3275,2504_TW_4000_3275 hz,2504 TW-Standrohrzähler mit Messeinrichtung hz,15,2026-06-08 19:57:43.597000,2026-06-22 15:20:25.693000
4081,ukhd,3318,2611_HW_6710_3318 muc,"2611 HW-Neue Sporthalle, Geb.6720 muc",15,2026-06-08 19:57:43.597000,2026-06-22 15:20:25.693000
4082,ukhd,3329,2638_TW-kl_6700_3329 SW lz,2638 TW-kl-6700 SW lz,15,2026-06-08 19:57:43.597000,2026-06-22 15:20:25.693000
4083,ukhd,3330,2638_TW-gr_6700_3330 SW lz,2638 TW-gr-6700 SW lz,15,2026-06-08 19:57:43.597000,2026-06-22 15:20:25.693000
4084,ukhd,3337,2667_TW_2101_3337 uniz,"2667 TW-Wohnungen, Geb.2101 uniz",15,2026-06-08 19:57:43.597000,2026-06-22 15:20:25.693000
4085,ukhd,3339,2676_TW-kl_7050_3339 SW lz,"2676 TW-kl-Geograph.Institut, Geb7050 SW lz",15,2026-06-08 19:57:43.597000,2026-06-22 15:20:25.693000
4086,ukhd,3340,2676_TW-gr_7050_3340 SW lz,"2676 TW-gr-Geograph.Institut, Geb7050 SW lz",15,2026-06-08 19:57:43.597000,2026-06-22 15:20:25.693000
4087,ukhd,3375,2858_TW_2150_3375 SW lz,"2858 TW-Versch.Juristische Institute,Geb.2150 SW lz",15,2026-06-08 19:57:43.600000,2026-06-22 15:20:25.693000
4088,ukhd,3380,2865_TW_2171_3380 SW lz,"2865 TW-Buechermagazin, Lüftung, Geb.2171 SW lz",15,2026-06-08 19:57:43.600000,2026-06-22 15:20:25.693000
4089,ukhd,3381,2866_TW-gr_3090_3381 SW lz,"2866 TW-gr-Juristisches Seminar, Geb.3090 SW lz",15,2026-06-08 19:57:43.600000,2026-06-22 15:20:25.693000
4090,ukhd,3382,2866_TW-kl_3090_3382 SW lz,"2866 TW-kl-Juristisches Seminar, Geb.3090 SW lz",15,2026-06-08 19:57:43.600000,2026-06-22 15:20:25.693000
4091,ukhd,3383,2867_TW-gr_3090_3383 SW lz,"2867 TW-gr-Juristisches Seminar, Geb.3090 SW lz",15,2026-06-08 19:57:43.600000,2026-06-22 15:20:25.693000
4092,ukhd,3384,2867_TW-kl_3090_3384 SW lz,"2867 TW-kl-Juristisches Seminar, Geb.3090 SW lz",15,2026-06-08 19:57:43.600000,2026-06-22 15:20:25.693000
4093,ukhd,3385,2868_TW-gr_2100_3385 SW lz,"2868 TW-gr-Grabengasse 14, Geb.2100 SW lz",15,2026-06-08 19:57:43.600000,2026-06-22 15:20:25.693000
4094,ukhd,3386,2868_TW-kl_2100_3386 SW lz,"2868 TW-kl-Grabengasse 14, Geb.2100 SW lz",15,2026-06-08 19:57:43.600000,2026-06-22 15:20:25.693000
4095,ukhd,3387,2869_TW-gr_2100_3387 SW lz,"2869 TW-gr-Grabengasse 14, Geb.2100 SW lz",15,2026-06-08 19:57:43.600000,2026-06-22 15:20:25.693000
4096,ukhd,3388,2869_TW-kl_2100_3388 SW lz,"2869 TW-kl-Grabengasse 14, Geb.2100 SW lz",15,2026-06-08 19:57:43.600000,2026-06-22 15:20:25.693000
4097,ukhd,3389,2870_TW-HZ_3051_3389 SW lz,"2870 TW-HZ-Dolmetscher Institut, Geb.3051 SW lz",15,2026-06-08 19:57:43.600000,2026-06-22 15:20:25.693000
4098,ukhd,3390,2870_TW-NZ_3051_3390 SW lz,"2870 TW-NZ-Dolmetscher Institut, Geb.3051 SW lz",15,2026-06-08 19:57:43.600000,2026-06-22 15:20:25.693000
