sensor_id,name,device_id,unit,irregular,cumulative,energy_type,source_type,protected
sensor_2097,Electricity meter 2097,device_0001,kW,True,True,electricity,,False
sensor_2098,Electricity meter 2098,device_0001,kW,True,False,electricity,,False
sensor_2099,Electricity meter 2099,device_0001,kW,True,False,electricity,,False
sensor_2100,Electricity meter 2100,device_0001,kW,True,False,electricity,,False
sensor_2101,Electricity meter 2101,device_0001,kW,True,False,electricity,,False
sensor_2102,Electricity meter 2102,device_0001,kW,True,False,electricity,,False
sensor_2103,Electricity meter 2103,device_0001,kW,True,False,electricity,,False
sensor_2104,Electricity meter 2104,device_0001,kW,True,False,electricity,,False
sensor_2105,Electricity meter 2105,device_0001,kW,True,False,electricity,,False
sensor_2106,Electricity meter 2106,device_0001,kW,True,False,electricity,,False
sensor_2107,Electricity meter 2107,device_0001,kW,True,False,electricity,,False
sensor_2108,Electricity meter 2108,device_0001,kW,True,False,electricity,,False
sensor_2109,Electricity meter 2109,device_0001,kW,True,False,electricity,,False
sensor_2110,Electricity meter 2110,device_0001,kW,True,False,electricity,,False
sensor_2111,Electricity meter 2111,device_0001,kW,True,False,electricity,,False
sensor_2112,Electricity meter 2112,device_0001,kW,True,False,electricity,,False
sensor_2113,Electricity meter 2113,device_0001,kW,True,False,electricity,,False
sensor_2114,Electricity meter 2114,device_0001,kW,True,False,electricity,,False
sensor_2115,Electricity meter 2115,device_0001,kW,True,False,electricity,,False
sensor_2116,Electricity meter 2116,device_0001,kW,True,False,electricity,,False
sensor_2117,Electricity meter 2117,device_0001,kW,True,False,electricity,,False
sensor_2118,Electricity meter 2118,device_0001,kW,True,False,electricity,,False
sensor_2119,Electricity meter 2119,device_0001,kW,True,False,electricity,,False
sensor_2120,Electricity meter 2120,device_0001,kW,True,False,electricity,,False
sensor_2121,Electricity meter 2121,device_0001,kW,True,False,electricity,,False
sensor_2122,Electricity meter 2122,device_0001,kW,True,False,electricity,,False
sensor_2123,Electricity meter 2123,device_0001,kW,True,False,electricity,,False
sensor_2124,Electricity meter 2124,device_0001,kW,True,False,electricity,,False
sensor_2125,Electricity meter 2125,device_0001,kW,True,True,electricity,,False
sensor_2126,Electricity meter 2126,device_0001,kW,True,False,electricity,,False
sensor_2127,Electricity meter 2127,device_0001,kW,True,False,electricity,,False
sensor_2128,Electricity meter 2128,device_0001,kW,True,False,electricity,,False
sensor_2129,Electricity meter 2129,device_0001,kW,True,True,electricity,,False
sensor_2130,Electricity meter 2130,device_0001,kW,True,True,electricity,,False
sensor_2131,Electricity meter 2131,device_0001,kW,True,False,electricity,,False
sensor_2132,Electricity meter 2132,device_0001,kW,True,False,electricity,,False
sensor_2133,Electricity meter 2133,device_0001,kW,True,True,electricity,,False
sensor_2134,Heating meter 2134,device_0001,kW,True,False,heating,,False
sensor_2135,Electricity meter 2135,device_0001,kW,True,True,electricity,,False
sensor_2136,Electricity meter 2136,device_0001,kW,True,False,electricity,,False
sensor_2137,Electricity meter 2137,device_0001,kW,True,True,electricity,,False
sensor_2138,Electricity meter 2138,device_0001,kW,True,True,electricity,,False
sensor_2139,Electricity meter 2139,device_0001,kW,True,False,electricity,,False
sensor_2140,Electricity meter 2140,device_0001,kW,True,True,electricity,,False
sensor_2141,Electricity meter 2141,device_0001,kW,True,False,electricity,,False
sensor_2142,Electricity meter 2142,device_0001,kW,True,True,electricity,,False
sensor_2143,Electricity meter 2143,device_0001,kW,True,True,electricity,,False
sensor_2144,Electricity meter 2144,device_0001,kW,True,True,electricity,,False
sensor_2145,Water meter 2145,device_0001,m³,True,False,water,,False
sensor_2146,Electricity meter 2146,device_0001,kW,True,True,electricity,,False
sensor_2147,Electricity meter 2147,device_0001,kW,True,False,electricity,,False
sensor_2148,Water meter 2148,device_0001,m³,True,True,water,,False
sensor_2149,Electricity meter 2149,device_0001,kW,True,True,electricity,,False
sensor_2150,Electricity meter 2150,device_0001,kW,True,False,electricity,,False
sensor_2151,Electricity meter 2151,device_0001,kW,True,False,electricity,,False
sensor_2152,Electricity meter 2152,device_0001,kWh,True,False,electricity,,False
sensor_2153,Electricity meter 2153,device_0001,kW,True,False,electricity,,False
sensor_2154,Electricity meter 2154,device_0001,kW,True,False,electricity,,False
sensor_2155,Electricity meter 2155,device_0001,kW,True,False,electricity,,False
sensor_2156,Electricity meter 2156,device_0001,kW,True,False,electricity,,False
sensor_2157,Electricity meter 2157,device_0001,kW,True,False,electricity,,False
sensor_2158,Electricity meter 2158,device_0001,kW,True,True,electricity,,False
sensor_2159,Electricity meter 2159,device_0001,kW,True,False,electricity,,False
sensor_2160,Electricity meter 2160,device_0001,kW,True,False,electricity,,False
sensor_2161,Electricity meter 2161,device_0001,kW,True,False,electricity,,False
sensor_2162,Electricity meter 2162,device_0001,kW,True,False,electricity,,False
sensor_2163,Electricity meter 2163,device_0001,kW,True,False,electricity,,False
sensor_2164,Water meter 2164,device_0001,m³,True,True,water,,False
sensor_2165,Water meter 2165,device_0001,m³,True,False,water,,False
sensor_2166,Chilled water meter 2166,device_0001,kW,True,False,cold,,False
sensor_2167,Electricity meter 2167,device_0001,kW,True,False,electricity,,False
sensor_2168,Electricity meter 2168,device_0001,kW,True,True,electricity,,False
sensor_2169,Electricity meter 2169,device_0001,kW,True,False,electricity,,False
sensor_2170,Heating meter 2170,device_0001,kW,True,True,heating,,False
sensor_2171,Heating meter 2171,device_0001,kW,True,False,heating,,False
sensor_2172,Water meter 2172,device_0001,m³,True,False,water,,False
sensor_2173,Electricity meter 2173,device_0001,kW,True,False,electricity,,False
sensor_2174,Electricity meter 2174,device_0001,kW,True,True,electricity,,False
sensor_2175,Electricity meter 2175,device_0001,kW,True,False,electricity,,False
sensor_2176,Water meter 2176,device_0001,m³,True,False,water,,False
sensor_2177,Water meter 2177,device_0001,m³,True,False,water,,False
sensor_2178,Chilled water meter 2178,device_0001,kW,True,True,cold,,False
sensor_2179,Chilled water meter 2179,device_0001,kW,True,False,cold,,False
sensor_2180,Heating meter 2180,device_0001,kW,True,False,heating,,False
sensor_2181,Electricity meter 2181,device_0001,kW,True,True,electricity,,False
sensor_2182,Electricity meter 2182,device_0001,kW,True,False,electricity,,False
sensor_2183,Electricity meter 2183,device_0001,kW,True,True,electricity,,False
sensor_2184,Electricity meter 2184,device_0001,kW,True,False,electricity,,False
sensor_2185,Electricity meter 2185,device_0001,kW,True,True,electricity,,False
sensor_2186,Electricity meter 2186,device_0001,kW,True,False,electricity,,False
sensor_2187,Electricity meter 2187,device_0001,kW,True,False,electricity,,False
sensor_2188,Water meter 2188,device_0001,m³,True,False,water,,False
sensor_2189,Water meter 2189,device_0001,m³,True,True,water,,False
sensor_2190,Water meter 2190,device_0001,m³,True,False,water,,False
sensor_2191,Water meter 2191,device_0001,kW,True,False,water,,False
sensor_2192,Heating meter 2192,device_0001,kW,True,True,heating,,False
sensor_2193,Heating meter 2193,device_0001,kW,True,True,heating,,False
sensor_2194,Heating meter 2194,device_0001,kW,True,False,heating,,False
sensor_2195,Electricity meter 2195,device_0001,kW,True,False,electricity,,False
sensor_2196,Electricity meter 2196,device_0001,kW,True,True,electricity,,False
sensor_2197,Chilled water meter 2197,device_0001,kW,True,False,cold,,False
sensor_2198,Chilled water meter 2198,device_0001,kW,True,True,cold,,False
sensor_2199,Chilled water meter 2199,device_0001,kW,True,False,cold,,False
sensor_2200,Heating meter 2200,device_0001,kW,True,False,heating,,False
sensor_2201,Heating meter 2201,device_0001,kW,True,True,heating,,False
sensor_2202,Heating meter 2202,device_0001,kW,True,False,heating,,False
sensor_2203,Heating meter 2203,device_0001,kW,True,False,heating,,False
sensor_2204,Electricity meter 2204,device_0001,kW,True,True,electricity,,False
sensor_2205,Electricity meter 2205,device_0001,kW,True,True,electricity,,False
sensor_2206,Electricity meter 2206,device_0001,kW,True,False,electricity,,False
sensor_2207,Electricity meter 2207,device_0001,kW,True,True,electricity,,False
sensor_2208,Electricity meter 2208,device_0001,kW,True,False,electricity,,False
sensor_2209,Electricity meter 2209,device_0001,kW,True,True,electricity,,False
sensor_2210,Electricity meter 2210,device_0001,kW,True,True,electricity,,False
sensor_2211,Electricity meter 2211,device_0001,kW,True,True,electricity,,False
sensor_2212,Electricity meter 2212,device_0001,kW,True,True,electricity,,False
sensor_2213,Heating meter 2213,device_0001,kW,True,False,heating,,False
sensor_2214,Electricity meter 2214,device_0001,kW,True,False,electricity,,False
sensor_2215,Electricity meter 2215,device_0001,kW,True,False,electricity,,False
sensor_2216,Electricity meter 2216,device_0001,kW,True,True,electricity,,False
sensor_2217,Electricity meter 2217,device_0001,kW,True,False,electricity,,False
sensor_2218,Electricity meter 2218,device_0001,kW,True,True,electricity,,False
sensor_2219,Heating meter 2219,device_0001,kW,True,False,heating,,False
sensor_2220,Water meter 2220,device_0001,m³,True,False,water,,False
sensor_2221,Water meter 2221,device_0001,m³,True,False,water,,False
sensor_2222,Heating meter 2222,device_0001,kW,True,False,heating,,False
sensor_2223,Heating meter 2223,device_0001,kW,True,False,heating,,False
sensor_2224,Heating meter 2224,device_0001,kW,True,False,heating,,False
sensor_2225,Heating meter 2225,device_0001,kW,True,False,heating,,False
sensor_2226,Electricity meter 2226,device_0001,kW,True,True,electricity,,False
sensor_2227,Electricity meter 2227,device_0001,kW,True,False,electricity,,False
sensor_2228,Water meter 2228,device_0001,m³,True,False,water,,False
sensor_2229,Electricity meter 2229,device_0001,kW,True,False,electricity,,False
sensor_2230,Electricity meter 2230,device_0001,kW,True,True,electricity,,False
sensor_2231,Electricity meter 2231,device_0001,kW,True,False,electricity,,False
sensor_2232,Electricity meter 2232,device_0001,kW,True,False,electricity,,False
sensor_2233,Electricity meter 2233,device_0001,kW,True,False,electricity,,False
sensor_2234,Electricity meter 2234,device_0001,kW,True,False,electricity,,False
sensor_2235,Electricity meter 2235,device_0001,kW,True,False,electricity,,False
sensor_2236,Electricity meter 2236,device_0001,kW,True,False,electricity,,False
sensor_2237,Electricity meter 2237,device_0001,kW,True,False,electricity,,False
sensor_2238,Electricity meter 2238,device_0001,kW,True,False,electricity,,False
sensor_2239,Electricity meter 2239,device_0001,kW,True,False,electricity,,False
sensor_2240,Electricity meter 2240,device_0001,kW,True,True,electricity,,False
sensor_2241,Electricity meter 2241,device_0001,kW,True,False,electricity,,False
sensor_2242,Electricity meter 2242,device_0001,kW,True,False,electricity,,False
sensor_2243,Electricity meter 2243,device_0001,kW,True,False,electricity,,False
sensor_2244,Electricity meter 2244,device_0001,kW,True,False,electricity,,False
sensor_2245,Electricity meter 2245,device_0001,kW,True,False,electricity,,False
sensor_2246,Electricity meter 2246,device_0001,kW,True,False,electricity,,False
sensor_2247,Electricity meter 2247,device_0001,kW,True,False,electricity,,False
sensor_2248,Electricity meter 2248,device_0001,kW,True,False,electricity,,False
sensor_2249,Electricity meter 2249,device_0001,kW,True,False,electricity,,False
sensor_2250,Electricity meter 2250,device_0001,kW,True,False,electricity,,False
sensor_2251,Electricity meter 2251,device_0001,kW,True,True,electricity,,False
sensor_2252,Electricity meter 2252,device_0001,kW,True,False,electricity,,False
sensor_2253,Electricity meter 2253,device_0001,kW,True,False,electricity,,False
sensor_2254,Electricity meter 2254,device_0001,kW,True,False,electricity,,False
sensor_2255,Electricity meter 2255,device_0001,kW,True,False,electricity,,False
sensor_2256,Electricity meter 2256,device_0001,kW,True,False,electricity,,False
sensor_2257,Electricity meter 2257,device_0001,kW,True,False,electricity,,False
sensor_2258,Electricity meter 2258,device_0001,kW,True,False,electricity,,False
sensor_2259,Electricity meter 2259,device_0001,kW,True,False,electricity,,False
sensor_2260,Electricity meter 2260,device_0001,kW,True,False,electricity,,False
sensor_2261,Electricity meter 2261,device_0001,kW,True,False,electricity,,False
sensor_2262,Electricity meter 2262,device_0001,kW,True,False,electricity,,False
sensor_2263,Electricity meter 2263,device_0001,kW,True,False,electricity,,False
sensor_2264,Electricity meter 2264,device_0001,kW,True,True,electricity,,False
sensor_2265,Electricity meter 2265,device_0001,kW,True,False,electricity,,False
sensor_2266,Utility meter 2266,device_0001,kWh,True,False,,,False
sensor_2267,Utility meter 2267,device_0001,kWh,True,False,,,False
sensor_2268,Utility meter 2268,device_0001,kWh,True,False,,,False
sensor_2269,Utility meter 2269,device_0001,kWh,True,False,,,False
sensor_2270,Heating meter 2270,device_0001,kW,True,False,heating,,False
sensor_2271,Heating meter 2271,device_0001,m³,True,True,heating,,False
sensor_2272,Heating meter 2272,device_0001,m³/h,True,False,heating,,False
sensor_2273,Heating meter 2273,device_0001,°C,True,False,heating,,False
sensor_2274,Heating meter 2274,device_0001,°C,True,False,heating,,False
sensor_2275,Heating meter 2275,device_0001,°C,True,False,heating,,False
sensor_2276,Heating meter 2276,device_0001,kg,True,True,heating,,False
sensor_2277,Heating meter 2277,device_0001,kg/h,True,False,heating,,False
sensor_2278,Utility meter 2278,device_0001,kWh,True,False,,,False
sensor_2279,Chilled water meter 2279,device_0001,kWh,True,True,cold,,False
sensor_2280,Chilled water meter 2280,device_0001,kW,True,True,cold,,False
sensor_2281,Chilled water meter 2281,device_0001,m³,True,False,cold,,False
sensor_2282,Chilled water meter 2282,device_0001,m³/h,True,False,cold,,False
sensor_2283,Chilled water meter 2283,device_0001,°C,True,False,cold,,False
sensor_2284,Chilled water meter 2284,device_0001,°C,True,False,cold,,False
sensor_2285,Chilled water meter 2285,device_0001,°C,True,False,cold,,False
sensor_2286,Water meter 2286,device_0001,m³,True,True,water,,False
sensor_2287,Electricity meter 2287,device_0001,kWh,True,True,electricity,,False
sensor_2288,Electricity meter 2288,device_0001,kWh,True,True,electricity,,False
sensor_2289,Heating meter 2289,device_0001,kWh,True,True,heating,,False
sensor_2290,Heating meter 2290,device_0001,kWh,True,True,heating,,False
sensor_2291,Heating meter 2291,device_0001,m³,True,True,heating,,False
sensor_2292,Heating meter 2292,device_0001,t,True,True,heating,,False
sensor_2293,Utility meter 2293,device_0001,kWh,True,False,,,False
sensor_2294,Heating meter 2294,device_0001,°C,True,False,heating,,False
sensor_2295,Chilled water meter 2295,device_0001,kWh,True,True,cold,,False
sensor_2296,Chilled water meter 2296,device_0001,kW,True,False,cold,,False
sensor_2297,Chilled water meter 2297,device_0001,m³,True,False,cold,,False
sensor_2298,Utility meter 2298,device_0001,kWh,True,False,,,False
sensor_2299,Chilled water meter 2299,device_0001,°C,True,False,cold,,False
sensor_2300,Chilled water meter 2300,device_0001,°C,True,False,cold,,False
sensor_2301,Chilled water meter 2301,device_0001,°C,True,False,cold,,False
sensor_2302,Chilled water meter 2302,device_0001,kWh,True,True,cold,,False
sensor_2303,Chilled water meter 2303,device_0001,kW,True,False,cold,,False
sensor_2304,Chilled water meter 2304,device_0001,m³,True,False,cold,,False
sensor_2305,Chilled water meter 2305,device_0001,°C,True,False,cold,,False
sensor_2306,Chilled water meter 2306,device_0001,°C,True,False,cold,,False
sensor_2307,Chilled water meter 2307,device_0001,°C,True,True,cold,,False
sensor_2308,Chilled water meter 2308,device_0001,kWh,True,True,cold,,False
sensor_2309,Chilled water meter 2309,device_0001,kW,True,False,cold,,False
sensor_2310,Utility meter 2310,device_0001,kWh,True,False,,,False
sensor_2311,Chilled water meter 2311,device_0001,°C,True,False,cold,,False
sensor_2312,Chilled water meter 2312,device_0001,°C,True,False,cold,,False
sensor_2313,Chilled water meter 2313,device_0001,°C,True,False,cold,,False
sensor_2314,Heating meter 2314,device_0001,kWh,True,True,heating,,False
sensor_2315,Heating meter 2315,device_0001,kW,True,False,heating,,False
sensor_2316,Heating meter 2316,device_0001,m³,True,False,heating,,False
sensor_2317,Heating meter 2317,device_0001,°C,True,False,heating,,False
sensor_2318,Heating meter 2318,device_0001,°C,True,False,heating,,False
sensor_2319,Heating meter 2319,device_0001,°C,True,False,heating,,False
sensor_2320,Heating meter 2320,device_0001,kWh,True,False,heating,,False
sensor_2321,Heating meter 2321,device_0001,kW,True,False,heating,,False
sensor_2322,Chilled water meter 2322,device_0001,kWh,True,True,cold,,False
sensor_2323,Chilled water meter 2323,device_0001,kW,True,True,cold,,False
sensor_2324,Chilled water meter 2324,device_0001,m³/h,True,False,cold,,False
sensor_2325,Chilled water meter 2325,device_0001,°C,True,False,cold,,False
sensor_2326,Chilled water meter 2326,device_0001,°C,True,False,cold,,False
sensor_2327,Heating meter 2327,device_0001,kW,True,True,heating,,False
sensor_2328,Heating meter 2328,device_0001,m³,True,False,heating,,False
sensor_2329,Heating meter 2329,device_0001,m³/h,True,False,heating,,False
sensor_2330,Heating meter 2330,device_0001,°C,True,False,heating,,False
sensor_2331,Heating meter 2331,device_0001,°C,True,False,heating,,False
sensor_2332,Electricity meter 2332,device_0001,kWh,True,True,electricity,,False
sensor_2333,Water meter 2333,device_0001,m³,True,True,water,,False
sensor_2334,Electricity meter 2334,device_0001,kWh,True,False,electricity,,False
sensor_2335,Electricity meter 2335,device_0001,kW,True,False,electricity,,False
sensor_2336,Utility meter 2336,device_0001,kWh,True,False,,,False
sensor_2337,Utility meter 2337,device_0001,kWh,True,False,,,False
sensor_2338,Utility meter 2338,device_0001,kWh,True,False,,,False
sensor_2339,Utility meter 2339,device_0001,kWh,True,False,,,False
sensor_2340,Utility meter 2340,device_0001,kWh,True,False,,,False
sensor_2341,Electricity meter 2341,device_0001,kWh,True,True,electricity,,False
sensor_2342,Electricity meter 2342,device_0001,V,True,False,electricity,,False
sensor_2343,Electricity meter 2343,device_0001,V,True,True,electricity,,False
sensor_2344,Electricity meter 2344,device_0001,kWh,True,True,electricity,,False
sensor_2345,Electricity meter 2345,device_0001,V,True,True,electricity,,False
sensor_2346,Electricity meter 2346,device_0001,kWh,True,True,electricity,,False
sensor_2347,Electricity meter 2347,device_0001,kWh,True,False,electricity,,False
sensor_2348,Electricity meter 2348,device_0001,kWh,True,True,electricity,,False
sensor_2349,Utility meter 2349,device_0001,kWh,True,False,,,False
sensor_2350,Heating meter 2350,device_0001,kWh,True,True,heating,,False
sensor_2351,Heating meter 2351,device_0001,kWh,True,True,heating,,False
sensor_2352,Heating meter 2352,device_0001,kWh,True,False,heating,,False
sensor_2353,Heating meter 2353,device_0001,kWh,True,True,heating,,False
sensor_2354,Chilled water meter 2354,device_0001,kWh,True,True,cold,,False
sensor_2355,Chilled water meter 2355,device_0001,kW,True,False,cold,,False
sensor_2356,Chilled water meter 2356,device_0001,m³,True,False,cold,,False
sensor_2357,Utility meter 2357,device_0001,kWh,True,False,,,False
sensor_2358,Chilled water meter 2358,device_0001,°C,True,False,cold,,False
sensor_2359,Chilled water meter 2359,device_0001,°C,True,False,cold,,False
sensor_2360,Chilled water meter 2360,device_0001,°C,True,False,cold,,False
sensor_2361,Electricity meter 2361,device_0001,kWh,True,True,electricity,,False
sensor_2362,Utility meter 2362,device_0001,kWh,True,False,,,False
sensor_2363,Electricity meter 2363,device_0001,kWh,True,True,electricity,,False
sensor_2364,Utility meter 2364,device_0001,kWh,True,False,,,False
sensor_2365,Electricity meter 2365,device_0001,kWh,True,True,electricity,,False
sensor_2366,Utility meter 2366,device_0001,kWh,True,False,,,False
sensor_2367,Electricity meter 2367,device_0001,kWh,True,True,electricity,,False
sensor_2368,Utility meter 2368,device_0001,kWh,True,False,,,False
sensor_2369,Electricity meter 2369,device_0001,kWh,True,True,electricity,,False
sensor_2370,Heating meter 2370,device_0001,kWh,True,True,heating,,False
sensor_2371,Heating meter 2371,device_0001,l/h,True,False,heating,,False
sensor_2372,Heating meter 2372,device_0001,kW,True,False,heating,,False
sensor_2373,Water meter 2373,device_0001,m³,True,True,water,,False
sensor_2374,Heating meter 2374,device_0001,kWh,True,True,heating,,False
sensor_2375,Gas meter 2375,device_0001,m³/h,True,False,gas,,False
sensor_2376,Water meter 2376,device_0001,m³,True,False,water,,False
sensor_2377,Electricity meter 2377,device_0001,kWh,True,True,electricity,,False
sensor_2378,Water meter 2378,device_0001,m³,True,True,water,,False
sensor_2379,Water meter 2379,device_0001,m³,True,True,water,,False
sensor_2380,Chilled water meter 2380,device_0001,m³,True,False,cold,,False
sensor_2381,Water meter 2381,device_0001,m³,True,True,water,,False
sensor_2382,Electricity meter 2382,device_0001,kWh,True,False,electricity,,False
sensor_2383,Electricity meter 2383,device_0001,kWh,True,False,electricity,,False
sensor_2384,Chilled water meter 2384,device_0001,kWh,True,False,cold,,False
sensor_2385,Chilled water meter 2385,device_0001,°C,True,True,cold,,False
sensor_2386,Chilled water meter 2386,device_0001,°C,True,False,cold,,False
sensor_2387,Heating meter 2387,device_0001,m³,True,True,heating,,False
sensor_2388,Water meter 2388,device_0001,m³,True,True,water,,False
sensor_2389,Electricity meter 2389,device_0001,kWh,True,False,electricity,,False
sensor_2390,Heating meter 2390,device_0001,kW,True,False,heating,,False
sensor_2391,Chilled water meter 2391,device_0001,kW,True,False,cold,,False
sensor_2392,Heating meter 2392,device_0001,kW,True,False,heating,,False
sensor_2393,Heating meter 2393,device_0001,kWh,True,False,heating,,False
sensor_2394,Heating meter 2394,device_0001,m³,True,False,heating,,False
sensor_2395,Heating meter 2395,device_0001,°C,True,False,heating,,False
sensor_2396,Heating meter 2396,device_0001,°C,True,False,heating,,False
sensor_2397,Heating meter 2397,device_0001,kW,True,False,heating,,False
sensor_2398,Water meter 2398,device_0001,m³,True,True,water,,False
sensor_2399,Heating meter 2399,device_0001,m³,True,False,heating,,False
sensor_2400,Heating meter 2400,device_0001,°C,True,False,heating,,False
sensor_2401,Heating meter 2401,device_0001,°C,True,True,heating,,False
sensor_2402,Heating meter 2402,device_0001,Kelvin,True,False,heating,,False
sensor_2403,Heating meter 2403,device_0001,kWh,True,False,heating,,False
sensor_2404,Utility meter 2404,device_0001,kW,True,True,,,False
sensor_2405,Utility meter 2405,device_0001,°C,True,True,,,False
sensor_2406,Utility meter 2406,device_0001,°C,True,False,,,False
sensor_2407,Utility meter 2407,device_0001,°C,True,False,,,False
sensor_2408,Utility meter 2408,device_0001,l/h,True,True,,,False
sensor_2409,Chilled water meter 2409,device_0001,kW,True,False,cold,,False
sensor_2410,Heating meter 2410,device_0001,kWh,True,False,heating,,False
sensor_2411,Utility meter 2411,device_0001,m³,True,False,,,False
sensor_2412,Utility meter 2412,device_0001,°C,True,True,,,False
sensor_2413,Utility meter 2413,device_0001,°C,True,True,,,False
sensor_2414,Utility meter 2414,device_0001,°C,True,False,,,False
sensor_2415,Water meter 2415,device_0001,m³,True,True,water,,False
sensor_2416,Heating meter 2416,device_0001,kWh,True,False,heating,,False
sensor_2417,Heating meter 2417,device_0001,kW,True,False,heating,,False
sensor_2418,Heating meter 2418,device_0001,m³,True,False,heating,,False
sensor_2419,Heating meter 2419,device_0001,°C,True,False,heating,,False
sensor_2420,Heating meter 2420,device_0001,°C,True,False,heating,,False
sensor_2421,Heating meter 2421,device_0001,kW,True,False,heating,,False
sensor_2422,Heating meter 2422,device_0001,kg/h,True,False,heating,,False
sensor_2423,Chilled water meter 2423,device_0001,kW,True,False,cold,,False
sensor_2424,Heating meter 2424,device_0001,kW,True,False,heating,,False
sensor_2425,Heating meter 2425,device_0001,m³,True,False,heating,,False
sensor_2426,Heating meter 2426,device_0001,m³/h,True,False,heating,,False
sensor_2427,Heating meter 2427,device_0001,°C,True,False,heating,,False
sensor_2428,Heating meter 2428,device_0001,°C,True,False,heating,,False
sensor_2429,Heating meter 2429,device_0001,°C,True,False,heating,,False
sensor_2430,Heating meter 2430,device_0001,kg,True,False,heating,,False
sensor_2431,Heating meter 2431,device_0001,kg/h,True,False,heating,,False
sensor_2432,Heating meter 2432,device_0001,kW,True,False,heating,,False
sensor_2433,Heating meter 2433,device_0001,l/h,True,False,heating,,False
sensor_2434,Electricity meter 2434,device_0001,kWh,True,False,electricity,,False
sensor_2435,Heating meter 2435,device_0001,kW,True,False,heating,,False
sensor_2436,Heating meter 2436,device_0001,l/h,True,True,heating,,False
sensor_2437,Heating meter 2437,device_0001,kW,True,False,heating,,False
sensor_2438,Heating meter 2438,device_0001,l/h,True,False,heating,,False
sensor_2439,Heating meter 2439,device_0001,kWh,True,False,heating,,False
sensor_2440,Heating meter 2440,device_0001,°C,True,False,heating,,False
sensor_2441,Heating meter 2441,device_0001,°C,True,False,heating,,False
sensor_2442,Heating meter 2442,device_0001,°C,True,False,heating,,False
sensor_2443,Chilled water meter 2443,device_0001,m³,True,False,cold,,False
sensor_2444,Heating meter 2444,device_0001,m³,True,False,heating,,False
sensor_2445,Heating meter 2445,device_0001,°C,True,False,heating,,False
sensor_2446,Heating meter 2446,device_0001,°C,True,False,heating,,False
sensor_2447,Heating meter 2447,device_0001,Kelvin,True,False,heating,,False
sensor_2448,Heating meter 2448,device_0001,kWh,True,False,heating,,False
sensor_2449,Heating meter 2449,device_0001,°C,True,False,heating,,False
sensor_2450,Heating meter 2450,device_0001,°C,True,False,heating,,False
sensor_2451,Heating meter 2451,device_0001,°C,True,False,heating,,False
sensor_2452,Chilled water meter 2452,device_0001,kW,True,True,cold,,False
sensor_2453,Heating meter 2453,device_0001,kg/h,True,False,heating,,False
sensor_2454,Heating meter 2454,device_0001,m³,True,False,heating,,False
sensor_2455,Heating meter 2455,device_0001,°C,True,False,heating,,False
sensor_2456,Heating meter 2456,device_0001,°C,True,False,heating,,False
sensor_2457,Heating meter 2457,device_0001,kW,True,False,heating,,False
sensor_2458,Heating meter 2458,device_0001,Kelvin,True,False,heating,,False
sensor_2459,Heating meter 2459,device_0001,kWh,True,False,heating,,False
sensor_2460,Heating meter 2460,device_0001,°C,True,False,heating,,False
sensor_2461,Heating meter 2461,device_0001,°C,True,False,heating,,False
sensor_2462,Heating meter 2462,device_0001,°C,True,False,heating,,False
sensor_2463,Heating meter 2463,device_0001,kW,True,False,heating,,False
sensor_2464,Heating meter 2464,device_0001,kW,True,False,heating,,False
sensor_2465,Heating meter 2465,device_0001,kW,True,False,heating,,False
sensor_2466,Heating meter 2466,device_0001,kg/h,True,False,heating,,False
sensor_2467,Heating meter 2467,device_0001,m³,True,False,heating,,False
sensor_2468,Heating meter 2468,device_0001,kW,True,False,heating,,False
sensor_2469,Heating meter 2469,device_0001,kW,True,False,heating,,False
sensor_2470,Heating meter 2470,device_0001,m³,True,False,heating,,False
sensor_2471,Heating meter 2471,device_0001,l/h,True,False,heating,,False
sensor_2472,Heating meter 2472,device_0001,°C,True,False,heating,,False
sensor_2473,Heating meter 2473,device_0001,°C,True,False,heating,,False
sensor_2474,Heating meter 2474,device_0001,Kelvin,True,False,heating,,False
sensor_2475,Heating meter 2475,device_0001,kW,True,False,heating,,False
sensor_2476,Heating meter 2476,device_0001,l/h,True,False,heating,,False
sensor_2477,Heating meter 2477,device_0001,kW,True,False,heating,,False
sensor_2478,Heating meter 2478,device_0001,°C,True,False,heating,,False
sensor_2479,Heating meter 2479,device_0001,°C,True,False,heating,,False
sensor_2480,Heating meter 2480,device_0001,°C,True,False,heating,,False
sensor_2481,Heating meter 2481,device_0001,m³/h,True,False,heating,,False
sensor_2482,Chilled water meter 2482,device_0001,m³,True,False,cold,,False
sensor_2483,Chilled water meter 2483,device_0001,Kelvin,True,False,cold,,False
sensor_2484,Electricity meter 2484,device_0001,kWh,True,False,electricity,,False
sensor_2485,Water meter 2485,device_0001,m³,True,True,water,,False
sensor_2486,Utility meter 2486,device_0001,°C,True,False,,,False
sensor_2487,Water meter 2487,device_0001,m³,True,True,water,,False
sensor_2488,Utility meter 2488,device_0001,°C,True,False,,,False
sensor_2489,Utility meter 2489,device_0001,°C,True,False,,,False
sensor_2490,Electricity meter 2490,device_0001,kWh,True,False,electricity,,False
sensor_2491,Heating meter 2491,device_0001,kW,True,False,heating,,False
sensor_2492,Heating meter 2492,device_0001,l/h,True,False,heating,,False
sensor_2493,Chilled water meter 2493,device_0001,kWh,True,False,cold,,False
sensor_2494,Chilled water meter 2494,device_0001,kW,True,False,cold,,False
