sensor_id,source,external_id,external_key,label
sensor_2429,source_system_a,ext_4326,key_3097,Heating meter 2429
sensor_2430,source_system_a,ext_4327,key_3100,Heating meter 2430
sensor_2431,source_system_a,ext_4328,key_3099,Heating meter 2431
sensor_2432,source_system_a,ext_1218,key_1710,Heating meter 2432
sensor_2433,source_system_a,ext_1220,key_1712,Heating meter 2433
sensor_2434,source_system_a,ext_4051,key_0948,Electricity meter 2434
sensor_2435,source_system_a,ext_0342,key_0051,Heating meter 2435
sensor_2436,source_system_a,ext_0344,key_0053,Heating meter 2436
sensor_2437,source_system_a,ext_1229,key_1718,Heating meter 2437
sensor_2438,source_system_a,ext_1231,key_1720,Heating meter 2438
sensor_2439,source_system_a,ext_2146,key_1138,Heating meter 2439
sensor_2440,source_system_a,ext_3019,key_1137,Heating meter 2440
sensor_2441,source_system_a,ext_3020,key_1136,Heating meter 2441
sensor_2442,source_system_a,ext_3021,key_1135,Heating meter 2442
sensor_2443,source_system_a,ext_2487,key_2065,Chilled water meter 2443
sensor_2444,source_system_a,ext_1602,key_0150,Heating meter 2444
sensor_2445,source_system_a,ext_1621,key_0152,Heating meter 2445
sensor_2446,source_system_a,ext_1630,key_0153,Heating meter 2446
sensor_2447,source_system_a,ext_1639,key_0154,Heating meter 2447
sensor_2448,source_system_a,ext_2145,key_1133,Heating meter 2448
sensor_2449,source_system_a,ext_3014,key_1132,Heating meter 2449
sensor_2450,source_system_a,ext_3015,key_1131,Heating meter 2450
sensor_2451,source_system_a,ext_3017,key_1130,Heating meter 2451
sensor_2452,source_system_a,ext_3620,key_1166,Chilled water meter 2452
sensor_2453,source_system_a,ext_1505,key_0100,Heating meter 2453
sensor_2454,source_system_a,ext_1527,key_0102,Heating meter 2454
sensor_2455,source_system_a,ext_1549,key_0104,Heating meter 2455
sensor_2456,source_system_a,ext_1560,key_0105,Heating meter 2456
sensor_2457,source_system_a,ext_3479,key_1175,Heating meter 2457
sensor_2458,source_system_a,ext_0238,key_2097,Heating meter 2458
sensor_2459,source_system_a,ext_2142,key_1114,Heating meter 2459
sensor_2460,source_system_a,ext_2996,key_1113,Heating meter 2460
sensor_2461,source_system_a,ext_2997,key_1112,Heating meter 2461
sensor_2462,source_system_a,ext_2998,key_1111,Heating meter 2462
sensor_2463,source_system_a,ext_3618,key_1128,Heating meter 2463
sensor_2464,source_system_a,ext_0232,key_2094,Heating meter 2464
sensor_2465,source_system_a,ext_1593,key_0149,Heating meter 2465
sensor_2466,source_system_a,ext_1613,key_0151,Heating meter 2466
sensor_2467,source_system_a,ext_3470,key_1079,Heating meter 2467
sensor_2468,source_system_a,ext_4279,key_1922,Heating meter 2468
sensor_2469,source_system_a,ext_1353,key_1472,Heating meter 2469
sensor_2470,source_system_a,ext_1364,key_1473,Heating meter 2470
sensor_2471,source_system_a,ext_1375,key_1474,Heating meter 2471
sensor_2472,source_system_a,ext_1386,key_1475,Heating meter 2472
sensor_2473,source_system_a,ext_1397,key_1476,Heating meter 2473
sensor_2474,source_system_a,ext_2904,key_1897,Heating meter 2474
sensor_2475,source_system_a,ext_1243,key_1752,Heating meter 2475
sensor_2476,source_system_a,ext_1247,key_1754,Heating meter 2476
sensor_2477,source_system_a,ext_0675,key_0125,Heating meter 2477
sensor_2478,source_system_a,ext_0708,key_1247,Heating meter 2478
sensor_2479,source_system_a,ext_0709,key_1248,Heating meter 2479
sensor_2480,source_system_a,ext_0711,key_1249,Heating meter 2480
sensor_2481,source_system_a,ext_4382,key_3051,Heating meter 2481
sensor_2482,source_system_a,ext_4366,key_3042,Chilled water meter 2482
sensor_2483,source_system_a,ext_3797,key_2243,Chilled water meter 2483
sensor_2484,source_system_a,ext_0466,key_2724,Electricity meter 2484
sensor_2485,source_system_a,ext_3621,key_1237,Water meter 2485
sensor_2487,source_system_a,ext_3622,key_1235,Water meter 2487
sensor_2490,source_system_a,ext_0321,key_0327,Electricity meter 2490
sensor_2491,source_system_a,ext_4458,key_1942,Heating meter 2491
sensor_2492,source_system_a,ext_0707,key_1246,Heating meter 2492
sensor_2493,source_system_a,ext_0712,key_1520,Chilled water meter 2493
sensor_2494,source_system_a,ext_0713,key_1521,Chilled water meter 2494
sensor_2495,source_system_a,ext_0714,key_1522,Chilled water meter 2495
sensor_2496,source_system_a,ext_0715,key_1523,Chilled water meter 2496
sensor_2497,source_system_a,ext_0716,key_1524,Chilled water meter 2497
sensor_2498,source_system_a,ext_0717,key_1525,Chilled water meter 2498
sensor_2499,source_system_a,ext_0718,key_1526,Chilled water meter 2499
sensor_2500,source_system_a,ext_2251,key_2113,Utility meter 2500
sensor_2501,source_system_a,ext_2963,key_1155,Chilled water meter 2501
sensor_2502,source_system_a,ext_2964,key_1156,Chilled water meter 2502
sensor_2503,source_system_a,ext_2968,key_1157,Chilled water meter 2503
sensor_2504,source_system_a,ext_2969,key_1158,Chilled water meter 2504
sensor_2505,source_system_a,ext_2970,key_1159,Chilled water meter 2505
sensor_2506,source_system_a,ext_3619,key_1160,Chilled water meter 2506
sensor_2507,source_system_a,ext_2192,key_1238,Water meter 2507
sensor_2508,source_system_a,ext_2730,key_0002,Heating meter 2508
sensor_2509,source_system_a,ext_0534,key_0121,Water meter 2509
sensor_2510,source_system_a,ext_4505,key_1951,Heating meter 2510
sensor_2511,source_system_a,ext_0677,key_0127,Heating meter 2511
sensor_2512,source_system_a,ext_1164,key_2636,Heating meter 2512
sensor_2513,source_system_a,ext_2553,key_3458,Electricity meter 2513
sensor_2514,source_system_a,ext_1719,key_3457,Electricity meter 2514
sensor_2515,source_system_a,ext_4385,key_3048,Heating meter 2515
sensor_2516,source_system_a,ext_1516,key_0101,Heating meter 2516
sensor_2517,source_system_a,ext_4384,key_3050,Heating meter 2517
sensor_2518,source_system_a,ext_4391,key_3057,Chilled water meter 2518
sensor_2519,source_system_a,ext_3597,key_0356,Heating meter 2519
sensor_2520,source_system_a,ext_4388,key_3062,Chilled water meter 2520
sensor_2521,source_system_a,ext_0472,key_4540,Electricity meter 2521
sensor_2522,source_system_a,ext_0473,key_4541,Electricity meter 2522
sensor_2523,source_system_a,ext_0517,key_1253,Heating meter 2523
sensor_2524,source_system_a,ext_0520,key_1258,Heating meter 2524
sensor_2525,source_system_a,ext_0521,key_1255,Heating meter 2525
sensor_2526,source_system_a,ext_0532,key_0315,Water meter 2526
sensor_2527,source_system_a,ext_0789,key_1272,Water meter 2527
sensor_2528,source_system_a,ext_0793,key_0319,Gas meter 2528
sensor_2529,source_system_a,ext_0798,key_1613,Gas meter 2529
sensor_2530,source_system_a,ext_0811,key_1283,Electricity meter 2530
sensor_2531,source_system_a,ext_0815,key_1349,Electricity meter 2531
sensor_2532,source_system_a,ext_0823,key_3733,Electricity meter 2532
sensor_2533,source_system_a,ext_0891,key_2955,Water meter 2533
sensor_2534,source_system_a,ext_0892,key_2956,Water meter 2534
sensor_2535,source_system_a,ext_0954,key_2991,Electricity meter 2535
sensor_2536,source_system_a,ext_0955,key_2992,Electricity meter 2536
sensor_2537,source_system_a,ext_0956,key_2993,Electricity meter 2537
sensor_2538,source_system_a,ext_1352,key_2699,Electricity meter 2538
sensor_2539,source_system_a,ext_1459,key_2700,Electricity meter 2539
sensor_2540,source_system_a,ext_1483,key_2701,Electricity meter 2540
sensor_2541,source_system_a,ext_1581,key_2702,Electricity meter 2541
sensor_2542,source_system_a,ext_2176,key_2735,Electricity meter 2542
sensor_2543,source_system_a,ext_2273,key_2736,Electricity meter 2543
sensor_2544,source_system_a,ext_2362,key_2738,Water meter 2544
sensor_2545,source_system_a,ext_2563,key_2765,Electricity meter 2545
sensor_2546,source_system_a,ext_2573,key_2766,Electricity meter 2546
sensor_2547,source_system_a,ext_2584,key_2767,Electricity meter 2547
sensor_2548,source_system_a,ext_2617,key_2771,Electricity meter 2548
sensor_2549,source_system_a,ext_2628,key_2772,Electricity meter 2549
sensor_2550,source_system_a,ext_2679,key_2819,Electricity meter 2550
sensor_2551,source_system_a,ext_2690,key_2820,Electricity meter 2551
sensor_2552,source_system_a,ext_2701,key_2821,Electricity meter 2552
sensor_2553,source_system_a,ext_2712,key_2822,Electricity meter 2553
sensor_2554,source_system_a,ext_2723,key_2823,Electricity meter 2554
sensor_2555,source_system_a,ext_2734,key_2824,Electricity meter 2555
sensor_2556,source_system_a,ext_2744,key_2825,Electricity meter 2556
sensor_2557,source_system_a,ext_2754,key_2826,Electricity meter 2557
sensor_2558,source_system_a,ext_2902,key_2834,Electricity meter 2558
sensor_2559,source_system_a,ext_2913,key_2835,Electricity meter 2559
sensor_2560,source_system_a,ext_2924,key_2836,Electricity meter 2560
sensor_2561,source_system_a,ext_2966,key_2837,Electricity meter 2561
sensor_2562,source_system_a,ext_3028,key_2838,Electricity meter 2562
sensor_2563,source_system_a,ext_3034,key_2839,Electricity meter 2563
sensor_2564,source_system_a,ext_3037,key_2840,Electricity meter 2564
sensor_2565,source_system_a,ext_3038,key_2841,Electricity meter 2565
sensor_2566,source_system_a,ext_3040,key_2842,Electricity meter 2566
sensor_2567,source_system_a,ext_3042,key_2843,Electricity meter 2567
sensor_2568,source_system_a,ext_3067,key_2844,Electricity meter 2568
sensor_2569,source_system_a,ext_3170,key_2845,Electricity meter 2569
sensor_2570,source_system_a,ext_3272,key_2846,Electricity meter 2570
sensor_2571,source_system_a,ext_3352,key_2847,Electricity meter 2571
sensor_2572,source_system_a,ext_0603,key_0402,Electricity meter 2572
sensor_2573,source_system_a,ext_0634,key_4102,Electricity meter 2573
sensor_2574,source_system_a,ext_1132,key_3055,Electricity meter 2574
sensor_2575,source_system_a,ext_2722,key_1843,Heating meter 2575
sensor_2576,source_system_a,ext_2724,key_1841,Chilled water meter 2576
sensor_2577,source_system_a,ext_2727,key_1806,Electricity meter 2577
sensor_2578,source_system_a,ext_2728,key_1808,Electricity meter 2578
sensor_2579,source_system_a,ext_2729,key_2710,Water meter 2579
sensor_2580,source_system_a,ext_2731,key_2719,Heating meter 2580
sensor_2581,source_system_a,ext_2733,key_2715,Heating meter 2581
sensor_2582,source_system_a,ext_2735,key_2717,Heating meter 2582
sensor_2583,source_system_a,ext_2736,key_2716,Heating meter 2583
sensor_2584,source_system_a,ext_2738,key_2713,Water meter 2584
sensor_2585,source_system_a,ext_2739,key_2712,Water meter 2585
sensor_2586,source_system_a,ext_2740,key_2709,Electricity meter 2586
sensor_2587,source_system_a,ext_2742,key_0597,Electricity meter 2587
sensor_2588,source_system_a,ext_0086,key_0584,Electricity meter 2588
sensor_2589,source_system_a,ext_0087,key_1311,Water meter 2589
sensor_2590,source_system_a,ext_0088,key_1768,Water meter 2590
sensor_2591,source_system_a,ext_1204,key_1692,Chilled water meter 2591
sensor_2592,source_system_a,ext_1206,key_1694,Chilled water meter 2592
sensor_2593,source_system_a,ext_1274,key_1324,Electricity meter 2593
sensor_2594,source_system_a,ext_1278,key_1327,Electricity meter 2594
sensor_2595,source_system_a,ext_1280,key_1329,Electricity meter 2595
sensor_2596,source_system_a,ext_1579,key_0553,Electricity meter 2596
sensor_2597,source_system_a,ext_1604,key_1354,Electricity meter 2597
sensor_2598,source_system_a,ext_1605,key_1355,Electricity meter 2598
sensor_2599,source_system_a,ext_1606,key_1356,Electricity meter 2599
sensor_2600,source_system_a,ext_1607,key_1376,Electricity meter 2600
sensor_2601,source_system_a,ext_1609,key_1405,Electricity meter 2601
sensor_2602,source_system_a,ext_1618,key_1767,Electricity meter 2602
sensor_2603,source_system_a,ext_1627,key_2669,Electricity meter 2603
sensor_2604,source_system_a,ext_1635,key_3310,Electricity meter 2604
sensor_2605,source_system_a,ext_1636,key_3311,Electricity meter 2605
sensor_2606,source_system_a,ext_1637,key_3312,Electricity meter 2606
sensor_2607,source_system_a,ext_1638,key_3318,Electricity meter 2607
sensor_2608,source_system_a,ext_1640,key_3319,Electricity meter 2608
sensor_2609,source_system_a,ext_1690,key_3382,Electricity meter 2609
sensor_2610,source_system_a,ext_1698,key_3414,Electricity meter 2610
sensor_2611,source_system_a,ext_1701,key_3421,Electricity meter 2611
sensor_2612,source_system_a,ext_1722,key_3574,Electricity meter 2612
sensor_2613,source_system_a,ext_1723,key_3575,Electricity meter 2613
sensor_2614,source_system_a,ext_1725,key_3577,Electricity meter 2614
sensor_2615,source_system_a,ext_1733,key_3737,Electricity meter 2615
sensor_2616,source_system_a,ext_1734,key_3738,Electricity meter 2616
sensor_2617,source_system_a,ext_1736,key_3754,Electricity meter 2617
sensor_2618,source_system_a,ext_1737,key_3757,Electricity meter 2618
sensor_2619,source_system_a,ext_1738,key_3795,Electricity meter 2619
sensor_2620,source_system_a,ext_1739,key_3962,Electricity meter 2620
sensor_2621,source_system_a,ext_1743,key_4288,Electricity meter 2621
sensor_2622,source_system_a,ext_1745,key_4289,Electricity meter 2622
sensor_2623,source_system_a,ext_1747,key_4318,Electricity meter 2623
sensor_2624,source_system_a,ext_1750,key_4386,Electricity meter 2624
sensor_2625,source_system_a,ext_1783,key_4519,Electricity meter 2625
sensor_2626,source_system_a,ext_1789,key_0006,Water meter 2626
sensor_2627,source_system_a,ext_1790,key_0007,Heating meter 2627
sensor_2628,source_system_a,ext_1798,key_0018,Heating meter 2628
sensor_2629,source_system_a,ext_1803,key_0025,Water meter 2629
sensor_2630,source_system_a,ext_1811,key_0075,Water meter 2630
sensor_2631,source_system_a,ext_1826,key_0098,Water meter 2631
sensor_2632,source_system_a,ext_1829,key_0110,Heating meter 2632
sensor_2633,source_system_a,ext_1834,key_0145,Water meter 2633
sensor_2634,source_system_a,ext_1837,key_0162,Heating meter 2634
sensor_2635,source_system_a,ext_1854,key_0180,Heating meter 2635
sensor_2636,source_system_a,ext_1857,key_0201,Heating meter 2636
sensor_2637,source_system_a,ext_1860,key_0205,Water meter 2637
sensor_2638,source_system_a,ext_1863,key_0225,Water meter 2638
sensor_2639,source_system_a,ext_1864,key_0226,Water meter 2639
sensor_2640,source_system_a,ext_1865,key_0227,Water meter 2640
sensor_2641,source_system_a,ext_1889,key_0318,Gas meter 2641
sensor_2642,source_system_a,ext_1897,key_0330,Heating meter 2642
sensor_2643,source_system_a,ext_1906,key_0359,Water meter 2643
sensor_2644,source_system_a,ext_1907,key_0360,Water meter 2644
sensor_2645,source_system_a,ext_1908,key_0361,Water meter 2645
sensor_2646,source_system_a,ext_1909,key_0362,Water meter 2646
sensor_2647,source_system_a,ext_1928,key_0406,Electricity meter 2647
sensor_2648,source_system_a,ext_1929,key_0407,Electricity meter 2648
sensor_2649,source_system_a,ext_1930,key_0408,Electricity meter 2649
sensor_2650,source_system_a,ext_1934,key_0568,Electricity meter 2650
sensor_2651,source_system_a,ext_1935,key_0569,Electricity meter 2651
sensor_2652,source_system_a,ext_1961,key_0676,Heating meter 2652
sensor_2653,source_system_a,ext_1963,key_0678,Heating meter 2653
sensor_2654,source_system_a,ext_1989,key_0709,Water meter 2654
sensor_2655,source_system_a,ext_1990,key_0711,Water meter 2655
sensor_2656,source_system_a,ext_1991,key_0710,Water meter 2656
sensor_2657,source_system_a,ext_1994,key_0714,Water meter 2657
sensor_2658,source_system_a,ext_2006,key_0734,Heating meter 2658
sensor_2659,source_system_a,ext_2010,key_0737,Heating meter 2659
sensor_2660,source_system_a,ext_2013,key_0740,Water meter 2660
sensor_2661,source_system_a,ext_2014,key_0741,Water meter 2661
sensor_2662,source_system_a,ext_2016,key_0744,Water meter 2662
sensor_2663,source_system_a,ext_2017,key_0743,Water meter 2663
sensor_2664,source_system_a,ext_2028,key_0754,Water meter 2664
sensor_2665,source_system_a,ext_2029,key_0755,Heating meter 2665
sensor_2666,source_system_a,ext_2038,key_0763,Water meter 2666
sensor_2667,source_system_a,ext_2042,key_0766,Heating meter 2667
sensor_2668,source_system_a,ext_2049,key_0773,Heating meter 2668
sensor_2669,source_system_a,ext_2051,key_0775,Heating meter 2669
sensor_2670,source_system_a,ext_2055,key_0778,Water meter 2670
sensor_2671,source_system_a,ext_2057,key_0780,Heating meter 2671
sensor_2672,source_system_a,ext_2059,key_0782,Water meter 2672
sensor_2673,source_system_a,ext_2066,key_0789,Heating meter 2673
sensor_2674,source_system_a,ext_2068,key_0792,Water meter 2674
sensor_2675,source_system_a,ext_2069,key_0791,Water meter 2675
sensor_2676,source_system_a,ext_2071,key_0794,Water meter 2676
sensor_2677,source_system_a,ext_2088,key_0974,Electricity meter 2677
sensor_2678,source_system_a,ext_2089,key_0975,Electricity meter 2678
sensor_2679,source_system_a,ext_2090,key_0978,Electricity meter 2679
sensor_2680,source_system_a,ext_2095,key_0993,Electricity meter 2680
sensor_2681,source_system_a,ext_2097,key_0994,Electricity meter 2681
sensor_2682,source_system_a,ext_2098,key_0995,Electricity meter 2682
sensor_2683,source_system_a,ext_2099,key_0996,Electricity meter 2683
sensor_2684,source_system_a,ext_2100,key_0997,Electricity meter 2684
sensor_2685,source_system_a,ext_2101,key_0998,Electricity meter 2685
sensor_2686,source_system_a,ext_2102,key_1000,Electricity meter 2686
sensor_2687,source_system_a,ext_2103,key_1001,Electricity meter 2687
sensor_2688,source_system_a,ext_2104,key_1002,Electricity meter 2688
sensor_2689,source_system_a,ext_2105,key_1003,Electricity meter 2689
sensor_2690,source_system_a,ext_2106,key_1004,Electricity meter 2690
sensor_2691,source_system_a,ext_2108,key_1005,Electricity meter 2691
sensor_2692,source_system_a,ext_2109,key_1006,Electricity meter 2692
sensor_2693,source_system_a,ext_2110,key_1007,Electricity meter 2693
sensor_2694,source_system_a,ext_2111,key_1008,Electricity meter 2694
sensor_2695,source_system_a,ext_2113,key_1012,Water meter 2695
sensor_2696,source_system_a,ext_2130,key_1060,Heating meter 2696
sensor_2697,source_system_a,ext_2151,key_1183,Water meter 2697
sensor_2698,source_system_a,ext_2152,key_1184,Water meter 2698
sensor_2699,source_system_a,ext_2196,key_1262,Heating meter 2699
sensor_2700,source_system_a,ext_2204,key_1275,Water meter 2700
sensor_2701,source_system_a,ext_2206,key_1274,Water meter 2701
sensor_2702,source_system_a,ext_2212,key_1298,Water meter 2702
sensor_2703,source_system_a,ext_2214,key_1301,Water meter 2703
sensor_2704,source_system_a,ext_2216,key_1300,Water meter 2704
sensor_2705,source_system_a,ext_2246,key_1383,Water meter 2705
sensor_2706,source_system_a,ext_2252,key_1396,Water meter 2706
sensor_2707,source_system_a,ext_2253,key_1397,Water meter 2707
sensor_2708,source_system_a,ext_2254,key_1398,Water meter 2708
sensor_2709,source_system_a,ext_2255,key_1399,Water meter 2709
sensor_2710,source_system_a,ext_2256,key_1400,Water meter 2710
sensor_2711,source_system_a,ext_2257,key_1401,Water meter 2711
sensor_2712,source_system_a,ext_2258,key_1402,Water meter 2712
sensor_2713,source_system_a,ext_2259,key_1403,Water meter 2713
sensor_2714,source_system_a,ext_2260,key_1404,Water meter 2714
sensor_2715,source_system_a,ext_2261,key_1406,Water meter 2715
sensor_2716,source_system_a,ext_2263,key_1407,Water meter 2716
sensor_2717,source_system_a,ext_2264,key_1408,Water meter 2717
sensor_2718,source_system_a,ext_2265,key_1409,Water meter 2718
sensor_2719,source_system_a,ext_2266,key_1411,Water meter 2719
sensor_2720,source_system_a,ext_2267,key_1410,Water meter 2720
sensor_2721,source_system_a,ext_2268,key_1413,Water meter 2721
sensor_2722,source_system_a,ext_2269,key_1412,Water meter 2722
sensor_2723,source_system_a,ext_2270,key_1414,Water meter 2723
sensor_2724,source_system_a,ext_2271,key_1415,Water meter 2724
sensor_2725,source_system_a,ext_2272,key_1416,Water meter 2725
sensor_2726,source_system_a,ext_2275,key_1417,Water meter 2726
sensor_2727,source_system_a,ext_2276,key_1418,Water meter 2727
sensor_2728,source_system_a,ext_2277,key_1419,Water meter 2728
sensor_2729,source_system_a,ext_2278,key_1420,Water meter 2729
sensor_2730,source_system_a,ext_2279,key_1421,Water meter 2730
sensor_2731,source_system_a,ext_2281,key_1423,Water meter 2731
sensor_2732,source_system_a,ext_2282,key_1424,Water meter 2732
sensor_2733,source_system_a,ext_2283,key_1425,Water meter 2733
sensor_2734,source_system_a,ext_2289,key_1470,Water meter 2734
sensor_2735,source_system_a,ext_2311,key_1612,Gas meter 2735
sensor_2736,source_system_a,ext_2313,key_1614,Water meter 2736
sensor_2737,source_system_a,ext_2322,key_1656,Water meter 2737
sensor_2738,source_system_a,ext_2335,key_1778,Electricity meter 2738
sensor_2739,source_system_a,ext_2336,key_1779,Electricity meter 2739
sensor_2740,source_system_a,ext_2337,key_1780,Electricity meter 2740
sensor_2741,source_system_a,ext_2339,key_1782,Electricity meter 2741
sensor_2742,source_system_a,ext_2340,key_1783,Electricity meter 2742
sensor_2743,source_system_a,ext_2345,key_1790,Water meter 2743
sensor_2744,source_system_a,ext_2346,key_1791,Water meter 2744
sensor_2745,source_system_a,ext_2348,key_1809,Electricity meter 2745
sensor_2746,source_system_a,ext_2350,key_1812,Electricity meter 2746
sensor_2747,source_system_a,ext_2351,key_1811,Electricity meter 2747
sensor_2748,source_system_a,ext_2360,key_1968,Water meter 2748
sensor_2749,source_system_a,ext_2367,key_2041,Water meter 2749
sensor_2750,source_system_a,ext_2368,key_2042,Water meter 2750
sensor_2751,source_system_a,ext_2369,key_2043,Water meter 2751
sensor_2752,source_system_a,ext_2370,key_2044,Water meter 2752
sensor_2753,source_system_a,ext_2787,key_3007,Water meter 2753
sensor_2755,source_system_a,ext_2791,key_3011,Electricity meter 2755
sensor_2756,source_system_a,ext_2792,key_3012,Electricity meter 2756
sensor_2757,source_system_a,ext_2794,key_3014,Electricity meter 2757
sensor_2758,source_system_a,ext_2825,key_3753,Electricity meter 2758
sensor_2759,source_system_a,ext_2826,key_3752,Electricity meter 2759
sensor_2760,source_system_a,ext_2839,key_1288,Electricity meter 2760
sensor_2761,source_system_a,ext_2840,key_1287,Electricity meter 2761
sensor_2762,source_system_a,ext_2844,key_1285,Electricity meter 2762
sensor_2763,source_system_a,ext_2845,key_1286,Electricity meter 2763
sensor_2764,source_system_a,ext_2853,key_1351,Electricity meter 2764
sensor_2765,source_system_a,ext_2854,key_1350,Electricity meter 2765
sensor_2766,source_system_a,ext_2858,key_3734,Electricity meter 2766
sensor_2767,source_system_a,ext_2859,key_0546,Electricity meter 2767
sensor_2768,source_system_a,ext_2870,key_0848,Electricity meter 2768
sensor_2769,source_system_a,ext_2932,key_3015,Electricity meter 2769
sensor_2770,source_system_a,ext_2933,key_3016,Electricity meter 2770
sensor_2771,source_system_a,ext_2934,key_3017,Electricity meter 2771
sensor_2772,source_system_a,ext_2939,key_1644,Water meter 2772
sensor_2773,source_system_a,ext_2945,key_3064,Electricity meter 2773
sensor_2774,source_system_a,ext_2946,key_3065,Electricity meter 2774
sensor_2775,source_system_a,ext_2948,key_3067,Electricity meter 2775
sensor_2776,source_system_a,ext_2949,key_3068,Electricity meter 2776
sensor_2777,source_system_a,ext_2950,key_3069,Electricity meter 2777
sensor_2778,source_system_a,ext_2951,key_3070,Electricity meter 2778
sensor_2779,source_system_a,ext_2952,key_3071,Electricity meter 2779
sensor_2780,source_system_a,ext_3649,key_3784,Water meter 2780
sensor_2781,source_system_a,ext_3656,key_3836,Chilled water meter 2781
sensor_2782,source_system_a,ext_3657,key_3837,Chilled water meter 2782
sensor_2783,source_system_a,ext_3663,key_3847,Utility meter 2783
sensor_2784,source_system_a,ext_3664,key_3848,Utility meter 2784
sensor_2785,source_system_a,ext_3665,key_3862,Electricity meter 2785
sensor_2786,source_system_a,ext_3666,key_3863,Water meter 2786
sensor_2787,source_system_a,ext_3678,key_3901,Heating meter 2787
sensor_2788,source_system_a,ext_3681,key_3908,Utility meter 2788
sensor_2789,source_system_a,ext_3682,key_3928,Electricity meter 2789
sensor_2790,source_system_a,ext_3683,key_3931,Electricity meter 2790
sensor_2791,source_system_a,ext_3685,key_3933,Chilled water meter 2791
sensor_2792,source_system_a,ext_3687,key_3937,Heating meter 2792
sensor_2793,source_system_a,ext_3689,key_3939,Water meter 2793
sensor_2794,source_system_a,ext_3691,key_3941,Heating meter 2794
sensor_2795,source_system_a,ext_3692,key_3942,Water meter 2795
sensor_2796,source_system_a,ext_3703,key_3954,Electricity meter 2796
sensor_2797,source_system_a,ext_3704,key_3955,Electricity meter 2797
sensor_2798,source_system_a,ext_3709,key_3963,Chilled water meter 2798
sensor_2799,source_system_a,ext_3714,key_3967,Heating meter 2799
sensor_2800,source_system_a,ext_3736,key_3988,Water meter 2800
sensor_2801,source_system_a,ext_3737,key_3989,Water meter 2801
sensor_2802,source_system_a,ext_3747,key_4001,Chilled water meter 2802
sensor_2803,source_system_a,ext_3756,key_4009,Electricity meter 2803
sensor_2804,source_system_a,ext_3757,key_4010,Electricity meter 2804
sensor_2805,source_system_a,ext_3761,key_4014,Chilled water meter 2805
sensor_2806,source_system_a,ext_3762,key_4016,Electricity meter 2806
sensor_2807,source_system_a,ext_3792,key_4044,Chilled water meter 2807
sensor_2808,source_system_a,ext_3800,key_4051,Chilled water meter 2808
sensor_2809,source_system_a,ext_3814,key_4067,Electricity meter 2809
sensor_2810,source_system_a,ext_3817,key_4070,Electricity meter 2810
sensor_2811,source_system_a,ext_3828,key_4080,Electricity meter 2811
sensor_2812,source_system_a,ext_3830,key_4082,Electricity meter 2812
sensor_2813,source_system_a,ext_3844,key_4094,Electricity meter 2813
sensor_2814,source_system_a,ext_3846,key_4096,Water meter 2814
sensor_2815,source_system_a,ext_3895,key_4143,Electricity meter 2815
sensor_2816,source_system_a,ext_3897,key_4144,Electricity meter 2816
sensor_2817,source_system_a,ext_3900,key_4147,Electricity meter 2817
sensor_2818,source_system_a,ext_3902,key_4149,Electricity meter 2818
sensor_2819,source_system_a,ext_3903,key_4150,Electricity meter 2819
sensor_2820,source_system_a,ext_3905,key_4152,Electricity meter 2820
sensor_2821,source_system_a,ext_3911,key_4157,Electricity meter 2821
sensor_2822,source_system_a,ext_3917,key_4163,Electricity meter 2822
sensor_2823,source_system_a,ext_3924,key_4169,Electricity meter 2823
sensor_2824,source_system_a,ext_3936,key_4180,Electricity meter 2824
sensor_2825,source_system_a,ext_3944,key_4187,Electricity meter 2825
sensor_2826,source_system_a,ext_3981,key_4221,Electricity meter 2826
sensor_2827,source_system_a,ext_3982,key_4222,Electricity meter 2827
sensor_2828,source_system_a,ext_3983,key_4223,Electricity meter 2828
sensor_2829,source_system_a,ext_3996,key_4234,Electricity meter 2829
sensor_2830,source_system_a,ext_4000,key_4238,Electricity meter 2830
sensor_2831,source_system_a,ext_4002,key_4240,Electricity meter 2831
sensor_2832,source_system_a,ext_4005,key_4243,Electricity meter 2832
sensor_2833,source_system_a,ext_4013,key_4250,Electricity meter 2833
sensor_2834,source_system_a,ext_4050,key_4283,Electricity meter 2834
sensor_2835,source_system_a,ext_4061,key_4295,Electricity meter 2835
sensor_2836,source_system_a,ext_4063,key_4296,Electricity meter 2836
sensor_2837,source_system_a,ext_4067,key_4302,Electricity meter 2837
sensor_2838,source_system_a,ext_4068,key_4303,Electricity meter 2838
sensor_2839,source_system_a,ext_4078,key_4313,Electricity meter 2839
sensor_2840,source_system_a,ext_4081,key_4316,Water meter 2840
sensor_2841,source_system_a,ext_4087,key_4322,Water meter 2841
sensor_2842,source_system_a,ext_4097,key_4331,Chilled water meter 2842
sensor_2843,source_system_a,ext_4100,key_4334,Electricity meter 2843
sensor_2844,source_system_a,ext_4103,key_4337,Electricity meter 2844
sensor_2845,source_system_a,ext_4133,key_4365,Electricity meter 2845
sensor_2846,source_system_a,ext_4170,key_4401,Electricity meter 2846
sensor_2847,source_system_a,ext_4191,key_4424,Electricity meter 2847
sensor_2848,source_system_a,ext_4195,key_4427,Electricity meter 2848
sensor_2849,source_system_a,ext_4197,key_4429,Electricity meter 2849
sensor_2850,source_system_a,ext_4198,key_4430,Electricity meter 2850
sensor_2851,source_system_a,ext_4229,key_4458,Electricity meter 2851
